Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins	channel_126	channel_127N	channel_127C	channel_128N	channel_128C	channel_129N	channel_129C	channel_130N	channel_130C	channel_131N	channel_131C	channel_132N	channel_132C	channel_133N	channel_133C	channel_134N	channel_134C	channel_135N
tr|Q8YXW4|Q8YXW4_NOSS1	Q8YXW4	Q8YXW4_NOSS1	alr1093	374	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1093 protein 	3:Protein inferred from homology	28.61	1	0.999	10	10	10	21	21	21	26236716	26236716	26236716	10K(304.2071), 15K(304.2071), 16K(304.2071), 3M(15.9949), 6C(57.0214), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	270955.2012	2878565.6484	7423674.375	5465273.7188	2434593.541	1293915.4531	479018.6572	584338.8931	235406.5083	202582.3611	251128.6689	114650.1121	141144.509	88669.1021	162605.2891	225075.7366	219438.5764	320019.3098
tr|Q8YXW7|Q8YXW7_NOSS1	Q8YXW7	Q8YXW7_NOSS1	all1090	478	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All1090 protein 	3:Protein inferred from homology	32.85	1	0.999	14	14	14	18	18	18	56268953	56268953	56268953	13K(304.2071), 15K(304.2071), 5C(57.0214), 6C(57.0214), 9K(304.2071), N-term(304.2071)	NA	NA	540473.0906	2330651.6367	9362409.7422	9588083.6875	3230966.2461	1424272.4727	569874.667	1024956.3198	469801.8301	527747.8696	3744812.262	295695.7063	332684.4478	208659.3118	341020.7108	393658.7205	403754.3694	536150.845
tr|Q8YXW8|Q8YXW8_NOSS1	Q8YXW8	Q8YXW8_NOSS1	all1089	448	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All1089 protein 	4:Protein predicted	14.96	1	0.999	7	7	7	12	12	12	65816321	65816321	65816321	10K(304.2071), 1K(304.2071), 7K(304.2071), N-term(304.2071)	NA	NA	648216.876	8971967.5312	12534770.3594	10152251.5781	3478093.7422	1269684.8535	403672.748	466883.3633	206126.1899	253727.3721	175160.6909	145786.9844	143261.4546	101627.2344	162293.6274	215880.7622	223720.5767	274809.6123
tr|Q8YXX1|Q8YXX1_NOSS1	Q8YXX1	Q8YXX1_NOSS1	henR	378	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Two-component response regulator 	4:Protein predicted	6.61	1	0.999	2	2	2	2	2	2	     0	     0	     0	12K(304.2071), N-term(304.2071)	NA	NA	15076.9102	84521.3047	273217.125	223794.7969	100490.625	59694.043	28029.5273	37920.3203	14048.8242	9104.4922	11411.4121	10827.7422	10155.3438	7430.4858	10186.0244	20589.5684	15539.168	23005.0195
tr|Q8YXX2|Q8YXX2_NOSS1	Q8YXX2	Q8YXX2_NOSS1	alr1085	255	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1085 protein 	4:Protein predicted	17.25	1	0.999	4	4	4	5	5	5	33344121	33344121	33344121	14K(304.2071), N-term(304.2071)	NA	NA	84613.0029	580176	1386422.0938	1444648.1875	671379.0273	257078.1133	73454.3164	107523.1963	48149.0215	50026.6191	76831.502	37171.7725	44241.5	30200.1509	40865.6609	52042.0229	42820.9482	66374.9629
tr|Q8YXX5|Q8YXX5_NOSS1	Q8YXX5	Q8YXX5_NOSS1	psb28	122	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Photosystem II reaction center Psb28 protein 	3:Protein inferred from homology	9.84	1	0.999	1	1	1	2	2	2	2098504	2098504	2098504	7M(15.9949), N-term(304.2071)	NA	NA	12375.8887	89064.1562	113850.3516	54780.6797	34043.6875	76191.7188	25323.6348	39137.2266	6586.5498	5617.2822	4065.4958	0	0	0	0	0	2919.6282	0
tr|Q8YXX8|Q8YXX8_NOSS1	Q8YXX8	Q8YXX8_NOSS1	rps1_1	305	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	30S ribosomal protein S1 	4:Protein predicted	43.28	1	0.999	14	14	14	38	38	38	198952360	198952360	198952360	10K(304.2071), 11K(304.2071), 12K(304.2071), 7K(304.2071), 7M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	5673585.9727	26325556.4238	25310478.5566	9870717.4902	3367506.5942	2144768.2476	1338217.2151	2697446.5518	982613.8413	1024297.3804	887248.3853	800884.4924	785174.0308	593485.1245	818998.7456	842721.325	746526.6691	930943.8459
tr|Q8YXX9|Q8YXX9_NOSS1	Q8YXX9	Q8YXX9_NOSS1	alr1077	248	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1077 protein 	4:Protein predicted	30.24	1	0.999	7	7	7	27	27	27	239688544	239688544	239688544	10C(57.0214), 4M(15.9949), 7K(304.2071), N-term(304.2071)	NA	NA	12369922.6738	44296771.1699	17374563.5273	5308759.1152	2371267.9678	1979499.3506	714437.4648	1128951.1768	337914.7234	348144.416	242222.2205	211004.1521	186927.4133	116887.8604	214946.5432	257596.031	261895.845	767672.4912
tr|Q8YXY1|Q8YXY1_NOSS1	Q8YXY1	Q8YXY1_NOSS1	all1075	294	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ParA family protein 	4:Protein predicted	43.88	1	0.999	9	9	9	16	16	16	20959984	20959984	20959984	10C(57.0214), 10K(304.2071), 11C(57.0214), 11K(304.2071), 12K(304.2071), 13K(304.2071), 14K(304.2071), 19K(304.2071), 21C(57.0214), 28M(15.9949), 6M(15.9949), 8K(304.2071), 9M(15.9949), N-term(304.2071)	NA	NA	88187.1504	532815.707	1816809.0117	2227239.5156	1234058.9023	779564.4316	272452.3877	444587.1133	143092.3232	145202.3818	94357.9092	109018.5532	109688.2231	107053.8726	189506.3745	269588.4385	308778.6128	335540.6328
tr|Q8YXZ1|Q8YXZ1_NOSS1	Q8YXZ1	Q8YXZ1_NOSS1	all1065	261	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All1065 protein 	4:Protein predicted	19.54	1	0.999	4	4	4	4	4	4	3064826	3064826	3064826	15K(304.2071), 16M(15.9949), 18M(15.9949), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	78487.4688	268226.4375	235275	121302.2344	50191.3242	27343.5293	12859.8252	21652.6523	12157.7812	15718.0967	15370.1035	9332.0166	8814.4766	3795.3899	6994.4722	8934.8584	7565.5703	4969.2163
tr|Q8YXZ5|Q8YXZ5_NOSS1	Q8YXZ5	Q8YXZ5_NOSS1	all1061	748	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All1061 protein 	4:Protein predicted	15.11	1	0.999	13	13	13	16	16	16	13883611	13883611	13883611	10K(304.2071), 11K(304.2071), 5C(57.0214), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	443397.085	1117882.6172	3128463.1133	5880529.8203	2453290.1875	1257259.3086	428005.3027	654600.2822	262561.4263	315060.207	262855.4395	253688.7427	208216.2915	148962.9575	189765.6643	225352.1462	234988.7537	296774.6694
tr|Q8YXZ7|Q8YXZ7_NOSS1	Q8YXZ7	Q8YXZ7_NOSS1	pgmB	1021	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All1058 protein 	4:Protein predicted	8.03	1	0.999	7	7	7	7	7	7	4777793	4777793	4777793	10K(304.2071), 11K(304.2071), 15K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	63464.8286	301538.1562	2142618.4219	2565196.6484	655705.3633	234123.2734	77929.7373	90363.9717	23336.3425	21951.1655	10499.5518	18141.2668	4638.3169	14968.4519	18239.8208	21325.3882	19133.8364	29274.4531
tr|Q8YY01|Q8YY01_NOSS1	Q8YY01	Q8YY01_NOSS1	dnaECI	450	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	DNA polymerase III alpha subunit 	4:Protein predicted	4.67	1	0.999	2	2	2	2	2	2	     0	     0	     0	10K(304.2071), 11K(304.2071), 7C(57.0214), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YY03|Q8YY03_NOSS1	Q8YY03	Q8YY03_NOSS1	alr1052	292	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1052 protein 	4:Protein predicted	32.53	1	0.999	10	10	10	20	20	20	60036466	60036466	60036466	10K(304.2071), 11K(304.2071), 14K(304.2071), 6C(57.0214), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	1488599.9736	15583087.0332	17428573.3047	7145142.3906	2569688.8672	1350283.4521	591970.9766	1018519.1572	375690.4097	398870.6462	254505.7778	217503.3936	234913.9858	147430.469	244957.1809	312953.6528	251915.4199	285373.4375
tr|Q8YY04|Q8YY04_NOSS1	Q8YY04	Q8YY04_NOSS1	all1051	389	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Glycerophosphoryl diester phosphodiesterase 	4:Protein predicted	2.31	1	0.999	1	1	1	1	1	1	     0	     0	     0	9K(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YY08|Q8YY08_NOSS1	Q8YY08	Q8YY08_NOSS1	natC	377	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Permease protein of ABC transporter 	4:Protein predicted	9.28	1	0.999	4	4	4	8	8	8	46785199	46785199	46785199	10K(304.2071), 1K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	156166.6348	827274.8232	3760400.2207	6955773.0391	2594152.4004	875441.0874	288995.7773	321642.7266	154063.9019	510688.541	773601.2209	273693.3501	121094.9736	87894.0732	106743.1943	136428.3093	137194.8625	134774.209
tr|Q8YY09|Q8YY09_NOSS1	Q8YY09	Q8YY09_NOSS1	alr1045	303	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1045 protein 	4:Protein predicted	51.16	1	0.999	15	15	15	39	39	39	111721484	111721484	111721484	10M(15.9949), 11M(15.9949), 13K(304.2071), 14C(57.0214), 14K(304.2071), 15K(304.2071), 2K(304.2071), 2M(15.9949), 6C(57.0214), 7K(304.2071), 8K(304.2071), 9K(304.2071), 9M(15.9949), N-term(304.2071)	NA	NA	1049160.9502	10081297.6758	28913246.0312	10571862.0664	3121629.7715	1635193.6475	713379.8394	1286802.4668	476130.4937	459711.1746	300181.4404	224904.5103	273557.7339	190059.677	259638.3494	305910.5955	261593.5364	309957.0464
tr|Q8YY10|Q8YY10_NOSS1	Q8YY10	Q8YY10_NOSS1	alr1044	196	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Transcriptional regulator 	4:Protein predicted	14.8	1	0.999	2	2	2	3	3	3	2234147	2234147	2234147	14K(304.2071), N-term(304.2071)	NA	NA	108488.0938	443859.2031	625441.3438	167391.1719	63893.7324	34584.123	16124.3345	33406.2725	30186.5156	26281.4014	9544.915	6935.2463	7369.106	3136.0112	6436.1892	8974.6809	3337.0525	12615.79
tr|Q8YY11|Q8YY11_NOSS1	Q8YY11	Q8YY11_NOSS1	all1043	236	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All1043 protein 	4:Protein predicted	17.8	1	0.999	4	4	4	8	8	8	29543532	29543532	29543532	13K(304.2071), 5M(15.9949), N-term(304.2071)	NA	NA	712848.3203	3808412.625	2728454.3438	986190.0469	445260.5078	242275.4297	115213.8369	197138.3496	136591.9058	112967.5898	73725.2202	68000.6941	77326.6636	89366.8877	64517.5967	54367.228	110508.6763	123608.3857
tr|Q8YY13|Q8YY13_NOSS1	Q8YY13	Q8YY13_NOSS1	alr1040	145	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1040 protein 	3:Protein inferred from homology	4.83	1	0.999	1	1	1	1	1	1	9161637	9161637	9161637	N-term(304.2071)	NA	NA	113704.2188	672152.6875	736894.25	294648.5312	218414.8906	152271.6094	61275.8828	64833.1992	51054.8086	44498.918	46969.5977	53182.8555	64293.918	44826.0039	41956.6797	92565.4609	56447.332	59984.0312
tr|Q8YY14|Q8YY14_NOSS1	Q8YY14	Q8YY14_NOSS1	alr1039	398	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1039 protein 	4:Protein predicted	14.32	1	0.999	6	6	6	6	6	6	7666494	7666494	7666494	11K(304.2071), 15K(304.2071), 4M(15.9949), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	23136.6123	143170.1172	771045.875	659353.6562	159200.1562	86159.4609	30179.7393	45990.0059	16790.0249	18133.8047	14665.0547	14547.5933	8833.5161	3720.6462	5195.79	12474.3447	7397.5117	13714.4917
tr|Q8YY17|Q8YY17_NOSS1	Q8YY17	Q8YY17_NOSS1	all1035	146	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Transcriptional regulator 	4:Protein predicted	13.01	1	0.999	2	2	2	2	2	2	1738547	1738547	1738547	10K(304.2071), 8M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YY21|Q8YY21_NOSS1	Q8YY21	Q8YY21_NOSS1	alr1031	823	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	General secretion pathway protein D 	3:Protein inferred from homology	13.49	1	0.999	9	9	9	9	9	9	8176978	8176978	8176978	11K(304.2071), 13K(304.2071), 19K(304.2071), 7K(304.2071), N-term(304.2071)	NA	NA	93433.0273	623398.75	750381.0625	309180.5391	137384.3682	79296.8735	35647.2568	63529.5295	35342.9099	34625.3145	26088.2629	19495.2756	20878.1763	9489.74	21361.1255	23306.2888	16172.5293	19609.8723
tr|Q8YY25|Q8YY25_NOSS1	Q8YY25	Q8YY25_NOSS1	all1027	432	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Periplasmic sugar-binding protein of ABC transporter 	4:Protein predicted	52.31	1	0.999	20	20	20	35	35	35	144283818	144283818	144283818	10K(304.2071), 10M(15.9949), 11K(304.2071), 14K(304.2071), 16K(304.2071), 17K(304.2071), 18K(304.2071), 22K(304.2071), 5M(15.9949), 6K(304.2071), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	805530.2573	7831877.4258	30182341.8906	13873242.6016	4018659.4297	2224608.8027	969571.6694	1759710.1504	574128.8936	541406.4834	410988.8682	357869.9785	421835.022	270718.0662	447754.8208	498566.55	479964.8037	544625.2297
tr|Q8YY29|Q8YY29_NOSS1	Q8YY29	Q8YY29_NOSS1	all1023	170	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All1023 protein 	4:Protein predicted	40.59	1	0.999	8	8	8	12	12	12	48460239	48460239	48460239	5M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	2901468.748	7414436.5859	4293275.2578	1503068.2344	611972.4561	387874.4502	239059.7017	413033.7979	165866.6729	180264.0396	131088.4395	129661.2317	121557.4036	105028.4349	147297.8621	182181.0469	168985.2017	231933.4517
tr|Q8YY30|Q8YY30_NOSS1	Q8YY30	Q8YY30_NOSS1	all1022	142	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All1022 protein 	4:Protein predicted	16.9	1	0.999	2	2	2	6	6	6	19363870	19363870	19363870	11K(304.2071), N-term(304.2071)	NA	NA	485311.1406	2491325.7188	1401247.2812	486074.7656	162417.8926	75810.5938	31100.6392	45868.915	16789.2388	27716.2612	12079.8506	16753.6252	12788.7515	8322.9377	13377.3899	14851.2827	8736.2334	15940.9673
tr|Q8YY31|Q8YY31_NOSS1	Q8YY31	Q8YY31_NOSS1	all1021	945	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All1021 protein 	4:Protein predicted	11.01	1	0.999	11	11	11	12	12	12	17611900	17611900	17611900	12K(304.2071), 13K(304.2071), 15K(304.2071), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	315097.5128	1861196.8008	3566175.2852	2627019.6211	1095833.7578	526861.9502	217176.896	282936.3218	119069.7604	110470.3113	72512.5012	90620.8931	64449.2332	55202.4421	78010.6709	97802.2854	93333.082	123377.8716
tr|Q8YY33|Q8YY33_NOSS1	Q8YY33	Q8YY33_NOSS1	map	275	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Methionine aminopeptidase 	3:Protein inferred from homology	25.09	1	0.999	6	5	6	18	16	18	25541632	25238036	25541632	16K(304.2071), 17K(304.2071), 2M(15.9949), 3M(15.9949), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	1338171.4824	6073641.4062	3145729.5352	1481043.1963	559018.0879	340393.1689	159703.1567	272850.2363	110023.9958	98907.5515	103400.5356	67878.2561	93471.1174	70603.7173	125082.3838	268629.0117	155401.7437	190386.2617
tr|Q8YY34|Q8YY34_NOSS1	Q8YY34	Q8YY34_NOSS1	alr1018	464	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Glu-tRNA(Gln) amidotransferase subunit A 	4:Protein predicted	3.45	1	0.999	2	2	2	3	3	3	6916394	6916394	6916394	7K(304.2071), N-term(304.2071)	NA	NA	44805.8091	126348.4102	426953.6484	663996.6719	234501.8359	98287.625	78260.6382	277087.1826	40868.5132	30837.7305	20399.5264	21144.2041	26053.3047	13502.323	20313.0071	23595.8672	16580.5588	20079.5596
tr|Q8YY39|Q8YY39_NOSS1	Q8YY39	Q8YY39_NOSS1	alr1013	503	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1013 protein 	4:Protein predicted	8.35	1	0.999	3	3	3	4	4	4	723134	723134	723134	11K(304.2071), N-term(304.2071)	NA	NA	17521.125	74298.1641	288526.9688	200236.1406	75747.0938	49467.1445	16533.4473	22367.6914	15435.21	19893.5195	16006.9482	12473.8662	9898.543	8994.5146	16147.459	17021.6172	20510.5176	12483.0645
tr|Q8YY42|Q8YY42_NOSS1	Q8YY42	Q8YY42_NOSS1	ccbP	126	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1010 protein 	1:Experimental evidence at protein level	44.44	1	0.999	6	6	6	23	23	23	144300256	144300256	144300256	12K(304.2071), 13C(57.0214), 15K(304.2071), 1K(304.2071), 2M(15.9949), 7K(304.2071), 7M(15.9949), 8K(304.2071), N-term(304.2071)	NA	NA	12011815.8359	19581942.1562	8253991.918	2964498.8052	921120.6143	1060900.4106	842896.0125	858237.6899	212990.1506	203346.6982	153724.1409	119712.9233	145626.0093	94784.1099	133161.0706	199207.2729	157024.5994	174238.1201
tr|Q8YY44|Q8YY44_NOSS1	Q8YY44	Q8YY44_NOSS1	alr1008	317	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1008 protein 	3:Protein inferred from homology	2.52	1	0.999	1	1	1	1	1	1	5274924	5274924	5274924	8K(304.2071), N-term(304.2071)	NA	NA	60426.4062	418918.875	425486.8125	203963.0156	101900.0391	75747.2578	33874.8008	71239.6797	33589.6602	35293.8398	23073.6895	24599.1855	14906.4424	11409.3193	29094.4902	32996.0195	22370.0957	29217.3594
tr|Q8YY48|Q8YY48_NOSS1	Q8YY48	Q8YY48_NOSS1	alr1004	381	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alanine--glyoxylate aminotransferase 	1:Experimental evidence at protein level	19.42	1	0.999	6	6	6	8	8	8	11801340	11801340	11801340	10C(57.0214), 13M(15.9949), 16K(304.2071), 4C(57.0214), 4M(15.9949), 8C(57.0214), N-term(304.2071)	NA	NA	67576.9602	329486.5586	2345031.5312	1833071.9062	387470.5898	179401.8574	77348.5835	123735.2012	46474.6909	44015.8516	30852.5598	25631.9534	29309.5981	12644.5566	22180.9414	30992.7788	23325.9646	25921.3555
tr|Q8YY59|Q8YY59_NOSS1	Q8YY59	Q8YY59_NOSS1	all0993	1069	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All0993 protein 	3:Protein inferred from homology	11.32	1	0.999	7	7	7	8	8	8	14357835	14357835	14357835	13K(304.2071), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	91857.5264	290816.6895	566653.3359	1303092.6406	1472518.4844	1353889.1406	572930.2734	902586.75	377399.6172	264199.5859	122661.1406	104599.4951	117496.1445	93458.5488	114337.4053	123122.125	124389.5449	132003.5156
tr|Q8YY61|Q8YY61_NOSS1	Q8YY61	Q8YY61_NOSS1	amt1	518	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Ammonium transporter 	3:Protein inferred from homology	3.67	1	0.999	2	2	2	12	12	12	320251026	320251026	320251026	11K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	78553.1025	355631.2422	1555122.6797	5535800.4492	65685659.5	42839305.6406	7107328.1875	5138456.5664	988839.2793	645300.4639	303269.3486	284416.4448	247442.2012	171748.8154	209368.1377	269259.165	277455.6177	362373.0469
tr|Q8YY63|Q8YY63_NOSS1	Q8YY63	Q8YY63_NOSS1	purK	175	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	N5-carboxyaminoimidazole ribonucleotide mutase 	3:Protein inferred from homology	51.43	1	0.999	6	6	6	18	18	18	100132788	100132788	100132788	10K(304.2071), 15M(15.9949), 1M(15.9949), 20K(304.2071), 7K(304.2071), N-term(304.2071)	NA	NA	635756.3879	1209692.3301	2693092.4341	10972143.4424	7220731.2217	2471986.1831	971926.8242	1241807.7012	593724.2903	894943.3228	565080.0935	620143.2769	390287.6953	226543.2432	548959.8713	567818.5443	475371.9113	733717.3118
tr|Q8YY64|Q8YY64_NOSS1	Q8YY64	Q8YY64_NOSS1	nagA	399	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	N-acetyl-glucosamine-6-phosphate deacetylase 	3:Protein inferred from homology	5.01	1	0.999	2	2	2	3	3	3	19470346	19470346	19470346	10K(304.2071), N-term(304.2071)	NA	NA	79066.002	946927.7969	2804243.875	1211956.1562	347875.9219	189210.1914	105611.0117	177736.6523	82424.0117	95416.7871	70284.2412	66491.8945	70647.1338	55873.5664	83376.8105	165253.9746	95092.4785	137399
tr|Q8YY65|Q8YY65_NOSS1	Q8YY65	Q8YY65_NOSS1	alr0987	103	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr0987 protein 	4:Protein predicted	33.01	1	0.999	3	3	3	5	5	5	11779353	1534500	11779353	11M(15.9949), 13K(304.2071), 1K(304.2071), 5C(57.0214), 7K(304.2071), N-term(304.2071)	NA	NA	1247026.1992	6219610.5781	3619626.4844	1454970.4414	520497.7246	220009.1016	88008.3745	166512.5859	303077.8169	246380.3667	83833.2676	45401.2471	46078.5884	35230.6211	53617.0356	84928.8882	62089.272	108048.2285
tr|Q8YY67|Q8YY67_NOSS1	Q8YY67	Q8YY67_NOSS1	all0984	151	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All0984 protein 	4:Protein predicted	35.1	1	0.999	5	5	5	5	5	5	4018123	4018123	4018123	10K(304.2071), 13K(304.2071), 4M(15.9949), 7M(15.9949), N-term(304.2071)	NA	NA	347772.8711	614255.3906	269949.4297	139859.1465	70032.2651	48884.7693	34568.9954	38166.7776	24554.9695	29934.4594	27559.9551	29676.2439	28249.1312	9859.1816	18974.6582	26143.7656	23415.8389	22707.0586
tr|Q8YY77|Q8YY77_NOSS1	Q8YY77	Q8YY77_NOSS1	alr0974	302	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Binding protein of ABC transporter component 	4:Protein predicted	18.21	1	0.999	5	4	5	7	5	7	6488378	4930508	6488378	13K(304.2071), 4M(15.9949), 7K(304.2071), N-term(304.2071)	NA	NA	41845.981	570247.6875	1516754.3594	624740.6406	238717.3477	144931.3516	57752.2437	77108.7236	33855.1416	27650.1763	22799.7598	23982.3369	27140.1416	14010.147	25767.6602	30594.7158	27416.6191	30651.7759
tr|Q8YY79|Q8YY79_NOSS1	Q8YY79	Q8YY79_NOSS1	alr0972	251	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ABC transporter ATP-binding protein 	4:Protein predicted	9.96	1	0.999	4	4	4	7	7	7	12987991	12987991	12987991	7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	60221.8613	240011.4883	706295.3906	504055.9609	196245.2734	120183.8145	54956.9883	91250.4609	39353.7803	42170.2217	42095.7246	39473.2695	30791.6982	21524.6692	34608.9019	42371.8843	38168.8091	46207.8223
tr|Q8YY81|Q8YY81_NOSS1	Q8YY81	Q8YY81_NOSS1	alr0970	316	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ABC transporter ATP-binding protein 	4:Protein predicted	4.43	1	0.999	1	1	1	1	1	1	     0	     0	     0	14K(304.2071), 8C(57.0214), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YY82|Q8YY82_NOSS1	Q8YY82	Q8YY82_NOSS1	all0969	543	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All0969 protein 	4:Protein predicted	20.44	1	0.999	11	11	11	11	11	11	28803529	28803529	28803529	10K(304.2071), N-term(304.2071)	NA	NA	356910.0366	4118671.9375	6896641.9141	2473391.0352	656084.5527	336607.1157	180949.323	293574.1025	128789.9539	143908.5537	117857.177	101667.407	219435.439	53522.2524	100604.0935	113562.9106	94464.5322	888876.7776
tr|Q8YY84|Q8YY84_NOSS1	Q8YY84	Q8YY84_NOSS1	all0967	495	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All0967 protein 	4:Protein predicted	5.45	1	0.999	3	3	3	4	4	4	1606140	1606140	1606140	12K(304.2071), 5M(15.9949), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	52750.1934	307037.3438	2152585.875	1941166.625	537990.3125	296494.5078	105261.2109	276671.9766	55253.9766	40328.1289	30784.5605	19865.082	14514.2178	21132.0234	32344.3975	40794.9336	39087.752	49396.166
tr|Q8YY85|Q8YY85_NOSS1	Q8YY85	Q8YY85_NOSS1	all0966	689	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All0966 protein 	4:Protein predicted	19.3	1	0.999	14	13	14	21	20	21	42407005	42407005	42407005	10K(304.2071), 11K(304.2071), 21K(304.2071), 2M(15.9949), 4C(57.0214), 7K(304.2071), 7M(15.9949), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	382665.687	1516724.4253	5200809.7695	3046973.0049	1142774.2412	810354.1597	490062.8545	992808.1035	381111.7358	420666.9363	368078.1816	410563.9639	578402.604	888192.8804	2119633.6221	3686658.4922	3962204.0312	4939765.8242
