Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins	channel_126	channel_127N	channel_127C	channel_128N	channel_128C	channel_129N	channel_129C	channel_130N	channel_130C	channel_131N	channel_131C	channel_132N	channel_132C	channel_133N	channel_133C	channel_134N	channel_134C	channel_135N
tr|Q8YWH8|Q8YWH8_NOSS1	Q8YWH8	Q8YWH8_NOSS1	alr1635	567	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Sulfate permease 	3:Protein inferred from homology	3.35	1	0.999	2	2	2	2	2	2	5536381	5536381	5536381	8K(304.2071), N-term(304.2071)	NA	NA	43302.1133	107621.9219	153243.1562	403264.2188	720230.625	624696.1875	585236.5	153371.4844	64456.1719	54031.4453	27913.3066	32886.2617	29435.1113	15299.9111	24343.0801	29335.6719	30206.4648	40079.5742
tr|Q8YWH9|Q8YWH9_NOSS1	Q8YWH9	Q8YWH9_NOSS1	alr1634	287	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1634 protein 	3:Protein inferred from homology	17.77	1	0.999	5	5	5	5	5	5	13549346	13549346	13549346	11K(304.2071), 12K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	186285.0625	1490424.9375	1521539.8125	1047295	443172.3516	214680.7422	135538.7344	119089.7227	85936.6787	30558.9297	13808.24	21735.627	21083.3037	20134.7402	4505.7207	29756.8132	31689.7402	11420.1074
tr|Q8YWI4|Q8YWI4_NOSS1	Q8YWI4	Q8YWI4_NOSS1	alr1629	136	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Transcriptional regulator 	4:Protein predicted	16.18	1	0.999	2	2	2	2	2	2	471790	471790	471790	N-term(304.2071)	NA	NA	12400.1631	94788.25	82555.1953	58166.5938	13456.5898	7760.1753	3694.1672	5305.9243	3684.3804	2182.835	0	0	0	0	0	0	0	0
tr|Q8YWI6|Q8YWI6_NOSS1	Q8YWI6	Q8YWI6_NOSS1	alr1627	753	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Cation-transporting ATPase 	3:Protein inferred from homology	7.3	1	0.999	6	3	6	6	3	6	11143196	4039291	11143196	13K(304.2071), 2M(15.9949), 4C(57.0214), 7C(57.0214), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	87427.624	246873.5586	627897.125	2261912.0156	1996089.4375	884199.2422	429620.1602	209697.1504	162870.3652	159655.0293	43098.9258	44363.5029	52090.4014	29792.4907	35273.8535	38869.0322	82967.791	64633.6099
tr|Q8YWJ0|Q8YWJ0_NOSS1	Q8YWJ0	Q8YWJ0_NOSS1	purU	284	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Formyltetrahydrofolate deformylase 	3:Protein inferred from homology	33.1	1	0.999	8	8	8	11	11	11	36662958	36662958	36662958	11C(57.0214), 12K(304.2071), 17K(304.2071), 2M(15.9949), N-term(304.2071)	NA	NA	95181.1047	311467.814	1343818.7441	4370541.3281	1717629.0586	666530.7891	312902.2793	211955.4268	161734.6409	200262.8657	85231.7075	99782.4648	86650.4346	67408.8931	60143.7549	118621.8425	109874.3665	93956.6001
tr|Q8YWJ1|Q8YWJ1_NOSS1	Q8YWJ1	Q8YWJ1_NOSS1	alr1622	199	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1622 protein 	4:Protein predicted	17.59	1	0.999	4	4	4	5	5	5	69718469	69718469	69718469	7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	229014.707	1919806.3281	3921557.7812	2767247.75	1262669.1797	695698.8945	666078.707	383763.5371	287295.7061	767719.4917	168648.8535	360035.2085	99586.8394	103889.4434	116976.3933	121985.8828	108104.1157	192488.6108
tr|Q8YWJ2|Q8YWJ2_NOSS1	Q8YWJ2	Q8YWJ2_NOSS1	alr1621	567	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1621 protein 	4:Protein predicted	20.63	1	0.999	10	10	10	17	17	17	102300241	102300241	102300241	14K(304.2071), 29K(304.2071), N-term(304.2071)	NA	NA	145450.4536	738851.541	3419727.4297	8539305.5625	5670930.9141	2522631.6836	1167888.8555	575728.2217	262288.0476	265015.9292	128838.3145	108600.271	131457.5427	67402.9417	99533.0979	108500.781	122752.3503	140473.7019
tr|Q8YWJ4|Q8YWJ4_NOSS1	Q8YWJ4	Q8YWJ4_NOSS1	alr1619	331	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ATP-binding protein of ABC transporter 	4:Protein predicted	26.59	1	0.999	6	6	6	12	12	12	31746511	31746511	31746511	11K(304.2071), 14K(304.2071), 14M(15.9949), 16M(15.9949), 2C(57.0214), 4K(304.2071), N-term(304.2071)	NA	NA	127979.0068	1011637.4609	1826155.9141	2051765.2695	1411957.1836	809529.0293	501332.9619	277912.4912	265383.4385	276471.1504	83224.6947	103211.2327	88312.0723	88870.5958	109569.1296	162433.157	145144.3982	149513.9097
tr|Q8YWJ6|Q8YWJ6_NOSS1	Q8YWJ6	Q8YWJ6_NOSS1	all1617	694	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All1617 protein 	4:Protein predicted	36.74	1	0.999	19	18	19	36	35	36	76258182	60596468	76258182	11K(304.2071), 12K(304.2071), 14K(304.2071), 18K(304.2071), 18M(15.9949), 20K(304.2071), 22M(15.9949), 23K(304.2071), 4M(15.9949), 5M(15.9949), 6M(15.9949), 8M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	477598.3142	2516649.1953	6592054.5898	8443237.293	4854751.1055	1954378.2324	1233779.1333	691593.1033	495886.8755	1393493.6738	295082.8232	467812.2795	300283.4099	292791.1268	242685.0254	252511.937	255719.9932	316158.8765
tr|Q8YWJ9|Q8YWJ9_NOSS1	Q8YWJ9	Q8YWJ9_NOSS1	alr1614	893	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Toxin secretion ABC transporter ATP-binding protein 	4:Protein predicted	20.6	1	0.999	20	19	20	26	24	26	988246810	988246810	988246810	10K(304.2071), 11M(15.9949), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	210627.4517	1137904.6133	1681493.0908	2113712.8457	3758629.3516	12329604.7891	10595695.4023	3102867.7461	1344470.5098000001	741305.6753	374399.4846	328883.7617	314900.34620000003	248051.5068	331348.7214	423947.5598	461941.4648	678061.2207
tr|Q8YWK0|Q8YWK0_NOSS1	Q8YWK0	Q8YWK0_NOSS1	alr1613	252	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1613 protein 	4:Protein predicted	34.92	1	0.999	8	8	8	18	18	18	62260733	62260733	62260733	15K(304.2071), 21K(304.2071), 5M(15.9949), 6M(15.9949), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	287395.6426	6621262.2188	9489059.5781	4374215.6562	1671392.3652	1087283.6011	604744.3518	336943.0312	143514.6572	172436.4624	163047.981	118281.79	99476.8398	82746.4355	93756.3262	100331.356	116175.584	173056.2969
tr|Q8YWK1|Q8YWK1_NOSS1	Q8YWK1	Q8YWK1_NOSS1	alr1612	265	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1612 protein 	3:Protein inferred from homology	12.08	1	0.999	3	3	3	5	5	5	41173912	2778484	41173912	11K(304.2071), 5C(57.0214), 8K(304.2071), N-term(304.2071)	NA	NA	47070.4321	411290.5312	3683561.0781	5615604.1406	2584848.1328	1058310.6836	483181.9551	168847.1172	78209.4106	51913.9004	22807.5239	28411.0713	30263.1294	13545.3936	22270.9683	35078.3496	33976.9438	43179.708
tr|Q8YWK7|Q8YWK7_NOSS1	Q8YWK7	Q8YWK7_NOSS1	all1606	431	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All1606 protein 	4:Protein predicted	5.34	1	0.999	2	2	2	2	2	2	5604852	5604852	5604852	11K(304.2071), 12K(304.2071), N-term(304.2071)	NA	NA	27205.3623	219115.7539	448584.875	418764.3594	190727.7812	101618.9961	51024.8066	28252.667	18265.418	29343.9822	4440.5864	13602.9146	9902.7754	10905.4863	11508.4458	16754.2871	15767.0747	26646.8213
tr|Q8YWK8|Q8YWK8_NOSS1	Q8YWK8	Q8YWK8_NOSS1	alr1605	384	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1605 protein 	4:Protein predicted	11.98	1	0.999	5	5	5	6	6	6	7809182	7809182	7809182	10K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	97619.0264	1088585.4766	1441541.2656	1322838.7266	671404.8633	328252.6172	212160.1641	133764.207	80685.6904	91635.5693	52923.7681	73349.9551	47939.2231	44801.9365	56760.312	65057.1812	69549.6685	135592.4316
tr|Q8YWK9|Q8YWK9_NOSS1	Q8YWK9	Q8YWK9_NOSS1	alr1604	247	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1604 protein 	4:Protein predicted	6.48	1	0.999	2	2	2	7	7	7	22023381	22023381	22023381	N-term(304.2071)	NA	NA	16690.8799	252138.7422	1054070.4922	1129912.7344	405478.332	206286.6133	111772.249	54842.1072	37301.803	34275.8584	11436.917	16471.5686	9476.7756	8366.2308	12249.3398	12789.9272	14497.6611	19139.9359
tr|Q8YWL2|Q8YWL2_NOSS1	Q8YWL2	Q8YWL2_NOSS1	alr1593	261	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	D-aminoacyl-tRNA deacylase 	3:Protein inferred from homology	14.56	1	0.999	4	4	4	5	5	5	63247222	63247222	63247222	13K(304.2071), N-term(304.2071)	NA	NA	314934.8428	2734967.2383	2224097.9688	1511648.2188	1401553.4688	1439256.7715	1121387.9961	412252.0732	154886.2324	95495.6787	54499.4751	72152.9023	63700.584	42742.0581	61991.7393	84077.4199	86057.9434	79733.8838
tr|Q8YWL5|Q8YWL5_NOSS1	Q8YWL5	Q8YWL5_NOSS1	all1590	141	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All1590 protein 	3:Protein inferred from homology	48.94	1	0.999	4	4	4	6	6	6	17065215	17065215	17065215	16C(57.0214), 22K(304.2071), 24K(304.2071), N-term(304.2071)	NA	NA	321973.7207	1955459.3047	1193814.5234	654186.8359	308857.9849	229352.6694	143968.5566	145458.918	92013.6174	84334.4497	42360.2883	45783.9661	34151.9805	35132.7129	39399.8066	32326.5322	39644.0688	42427.1436
tr|Q8YWL6|Q8YWL6_NOSS1	Q8YWL6	Q8YWL6_NOSS1	alr1589	128	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1589 protein 	4:Protein predicted	25	1	0.999	2	2	2	3	3	3	2562098	2562098	2562098	22K(304.2071), 5K(304.2071), 8C(57.0214), N-term(304.2071)	NA	NA	16697.8359	179044.1406	319601.75	270364.3438	157982.9531	90904.1406	39473.0312	21327.3047	14020.5	8205.3379	8096.0835	6148.1377	6944.7329	0	7078.9736	29212.5312	30341.2734	24780.2324
tr|Q8YWL8|Q8YWL8_NOSS1	Q8YWL8	Q8YWL8_NOSS1	all1587	684	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All1587 protein 	4:Protein predicted	6.58	1	0.999	4	4	4	4	4	4	6421876	6421876	6421876	N-term(304.2071)	NA	NA	21237.3486	200783.3125	583181.4219	440511.1953	168022.9414	88451.377	63964.9766	39958.709	27112.5339	35695.623	18350.3013	25339.5486	19611.8804	7837.8696	8767.8577	11095.0879	6937.4019	8706.3037
tr|Q8YWL9|Q8YWL9_NOSS1	Q8YWL9	Q8YWL9_NOSS1	alr1586	828	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1586 protein 	4:Protein predicted	20.89	1	0.999	15	15	15	17	17	17	14090713	14090713	14090713	10K(304.2071), 12K(304.2071), 14K(304.2071), 15K(304.2071), 20M(15.9949), 25K(304.2071), 2C(57.0214), 7K(304.2071), 7M(15.9949), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	66814.7646	359168.8193	742288.7676	2325258.1367	1915098.5547	971323.6172	495461.5254	215491.8848	135574.939	126821.231	170770.4106	116126.7441	80303.1909	31174.6726	46033.5391	55092.3271	44263.8582	55184.5646
tr|Q8YWM1|Q8YWM1_NOSS1	Q8YWM1	Q8YWM1_NOSS1	alr1584	650	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1584 protein 	4:Protein predicted	4.92	1	0.999	3	3	3	3	3	3	2046520	2046520	2046520	N-term(304.2071)	NA	NA	5008.793	43001.6289	158679.9844	268843.1875	146205.9062	64100.3477	26489.2832	15625.9502	8749.8564	10159.1934	3689.5063	4480.7109	3740.5664	3956.4133	2864.5645	2552.6885	3281.4177	7019.4409
tr|Q8YWM2|Q8YWM2_NOSS1	Q8YWM2	Q8YWM2_NOSS1	alr1583	334	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1583 protein 	4:Protein predicted	8.08	1	0.999	3	3	3	3	3	3	1552568	1552568	1552568	8K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YWM8|Q8YWM8_NOSS1	Q8YWM8	Q8YWM8_NOSS1	alr1577	366	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1577 protein 	4:Protein predicted	30.87	1	0.999	11	11	11	16	16	16	53429229	53429229	53429229	10K(304.2071), 6C(57.0214), 7M(15.9949), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	346317.7944	3983841.1016	4043193.6719	2532993.3242	1092639.207	657787.8115	489401.5732	347730.1177	684449.7324	898026.5645	430879.7393	267568.2729	257430.2104	191984.6904	232617.3059	311865.8413	270444.4126	255271.0737
tr|Q8YWM9|Q8YWM9_NOSS1	Q8YWM9	Q8YWM9_NOSS1	alr1576	619	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Dehydrogenase subunit 	4:Protein predicted	19.87	1	0.999	10	10	10	15	15	15	18725970	18725970	18725970	10C(57.0214), 10K(304.2071), 11K(304.2071), 13K(304.2071), 15K(304.2071), 1K(304.2071), 5M(15.9949), 6M(15.9949), 9C(57.0214), N-term(304.2071)	NA	NA	116840.0601	547316.1943	940049.5488	1388004.8535	903617.6602	743072.1768	566798.7949	396618.9639	1128535.165	1308557.4297	685427.8677	466459.7534	375095.2485	299153.0994	359857.5553	595215.9509	641012.8521	502763.2395
tr|Q8YWN2|Q8YWN2_NOSS1	Q8YWN2	Q8YWN2_NOSS1	all1573	194	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All1573 protein 	4:Protein predicted	7.73	1	0.999	2	2	2	2	2	2	1326958	1326958	1326958	6K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YWN8|Q8YWN8_NOSS1	Q8YWN8	Q8YWN8_NOSS1	cas6_2	290	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1566 protein 	4:Protein predicted	15.17	1	0.999	4	4	4	5	5	5	6356087	6356087	6356087	11K(304.2071), N-term(304.2071)	NA	NA	63298.8604	978836.7891	2309200.125	1591189.4961	524506.6035	229416.4775	156998.0273	173625.9277	91523.4072	102213.9004	35984.1926	64274.8984	54358.1572	54582.9897	60138.9402	50482.0625	47452.0342	89353.6372
tr|Q8YWP1|Q8YWP1_NOSS1	Q8YWP1	Q8YWP1_NOSS1	cas5d	252	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1563 protein 	4:Protein predicted	2.78	1	0.999	1	1	1	1	1	1	2444726	2444726	2444726	N-term(304.2071)	NA	NA	18097.5566	30176.5273	88900.6406	152854.1406	121950.3828	92237.75	157314.9688	112051.9844	53408.9258	26434.6406	30719.4141	46433.7188	41975.2148	41779.9336	51490.3203	54358.8477	42627.5977	91937.5938
tr|Q8YWP2|Q8YWP2_NOSS1	Q8YWP2	Q8YWP2_NOSS1	cas7d	344	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1562 protein 	4:Protein predicted	28.49	1	0.999	11	11	11	32	32	32	168884168	168884168	168884168	10K(304.2071), 11M(15.9949), 14K(304.2071), 15K(304.2071), 7K(304.2071), N-term(304.2071)	NA	NA	1981938.104	19709823.957	13334819.3047	6964534.4609	3221671.6328	2629186.4648	4217004.0137	3250953.041	1883972.8711	1129471.5371	585890.87990000006	995822.8477	851833.0283	907460.0012	878043.1123	836650.8896	827462.3013	1297246.1489
tr|Q8YWP3|Q8YWP3_NOSS1	Q8YWP3	Q8YWP3_NOSS1	alr1561	897	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1561 protein 	4:Protein predicted	14.6	1	0.999	14	13	14	16	15	16	94920213	24646351	94920213	10K(304.2071), 12K(304.2071), 4C(57.0214), 4K(304.2071), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	1629689.832	7876940.583	8223079.9805	8261867.7168	4911648.6475	2623454.6396	1992390.9297	1720746.1631	1116285.1387	5132800.814	471977.7871	842278.394	540882.7178	815918.1895	601718.7908	655320.4353	665921.7769	1143730.3596
tr|Q8YWP4|Q8YWP4_NOSS1	Q8YWP4	Q8YWP4_NOSS1	alr1560	119	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1560 protein 	4:Protein predicted	36.13	1	0.999	5	4	5	7	6	7	51041292	51041292	51041292	5C(57.0214), 7K(304.2071), N-term(304.2071)	NA	NA	1713780.4141	10418369.5625	7680047.2656	5104394.4297	2383122.7285	1338753.3125	887853.9082	669997.1104	471986.2861	1421330.459	278804.0898	541166.8921	293651.4331	336410.0234	325386.9424	336246.1145	349202.8721	425332.6211
tr|Q8YWP5|Q8YWP5_NOSS1	Q8YWP5	Q8YWP5_NOSS1	asr1559	83	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Asr1559 protein 	4:Protein predicted	30.12	1	0.999	2	2	2	4	4	4	7174446	7174446	7174446	11K(304.2071), N-term(304.2071)	NA	NA	94565.3203	656032.7969	270393.0234	101076.9922	26152.9844	8176.616	4587.4502	3026.9919	2176.0642	3804.1604	0	2379.5486	2448.0608	0	0	0	0	0
tr|Q8YWP6|Q8YWP6_NOSS1	Q8YWP6	Q8YWP6_NOSS1	asr1558	68	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Asr1558 protein 	4:Protein predicted	26.47	1	0.999	2	2	2	3	3	3	8503904	8503904	8503904	5M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YWP8|Q8YWP8_NOSS1	Q8YWP8	Q8YWP8_NOSS1	alr1556	372	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Permease protein of ABC transporter 	3:Protein inferred from homology	17.74	1	0.999	8	8	8	14	14	14	248737952	248737952	248737952	11K(304.2071), 2M(15.9949), 5K(304.2071), 7K(304.2071), N-term(304.2071)	NA	NA	272273.5249	1729339.209	14206382.875	26308145.2812	11398548.7109	4857864.3867	2446218.0449	1148873.2275	562062.2642	525545.9712	361277.1677	303066.4839	214026.2841	144339.4125	123566.8518	207205.6409	178607.073	270975.5068
tr|Q8YWP9|Q8YWP9_NOSS1	Q8YWP9	Q8YWP9_NOSS1	alr1555	291	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1555 protein 	4:Protein predicted	20.62	1	0.999	5	5	5	6	6	6	7296770	7296770	7296770	12K(304.2071), N-term(304.2071)	NA	NA	103307.2717	224793.252	314312.2388	262617.8633	176631.3857	236757.3789	487002.4297	1523136.2734	539214.0117	287039.9102	125122.3652	122077.48	106803.3999	92331.1953	110754.7341	108923.0645	113344.5576	128338.6169
tr|Q8YWQ1|Q8YWQ1_NOSS1	Q8YWQ1	Q8YWQ1_NOSS1	ndbA	439	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	"NADH dehydrogenase "	3:Protein inferred from homology	12.76	1	0.999	5	4	5	5	4	5	6284284	2651058	6284284	19K(304.2071), 5C(57.0214), 8K(304.2071), N-term(304.2071)	NA	NA	45757.8774	349695.5	945845.2578	988230.5078	492959.377	238028.6279	144302.2627	89274.0989	51077.5264	63137.9053	22995.604	28538.9663	19707.3372	18489.5713	15447.1716	18918.2834	20084.0806	29954.9053
tr|Q8YWQ2|Q8YWQ2_NOSS1	Q8YWQ2	Q8YWQ2_NOSS1	alr1552	550	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ATP-binding protein of ABC transporter 	4:Protein predicted	27.27	1	0.999	16	16	16	26	26	26	44677050	44677050	44677050	10K(304.2071), 12K(304.2071), 12M(15.9949), 4C(57.0214), 4M(15.9949), 6M(15.9949), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	386600.7686	2451176.8789	9543112.918	13597391.2266	8069672.2344	4293359.1699	2339685.4287	1169511.2949	601869.2192	776276.5996	370202.7924	435158.7932	358128.2222	370588.187	399527.6953	693587.2849	748007.2925	847222.5552
tr|Q8YWQ4|Q8YWQ4_NOSS1	Q8YWQ4	Q8YWQ4_NOSS1	patD	119	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1550 protein 	4:Protein predicted	20.17	1	0.999	2	2	2	2	2	2	4870170	4870170	4870170	N-term(304.2071)	NA	NA	680166.2031	2209512.3125	715492.6875	416605.3281	127324.2461	67259.4277	50570.8887	35669.2695	30795.0767	28184.5283	8096.1311	16231.9946	14031.8545	6458.9033	10159.9277	16812.9321	26707.3579	34177.1719
tr|Q8YWQ6|Q8YWQ6_NOSS1	Q8YWQ6	Q8YWQ6_NOSS1	alr1548	312	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1548 protein 	4:Protein predicted	46.79	1	0.999	14	14	14	18	18	18	91474230	91474230	91474230	11K(304.2071), 12K(304.2071), 18K(304.2071), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	1089522.7471	28885817.4531	31614606.5469	16819371.543	5865959.7461	2802232.6274	1747490.418	1044902.9971	823813.6331	1026103.0815	513329.707	531563.8384	357578.8438	421919.9102	392977.5969	455481.8638	429479.8743	554661.9124
tr|Q8YWQ7|Q8YWQ7_NOSS1	Q8YWQ7	Q8YWQ7_NOSS1	all1547	224	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ATP-binding protein of ABC transporter 	4:Protein predicted	17.86	1	0.999	4	4	4	5	5	5	17483351	17483351	17483351	10K(304.2071), 12K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	133765.5498	1236696.9141	1652460.7344	1292031.4688	688611.4961	421546.4473	224267.4668	132422.7402	100984.918	108054.7656	48178.8865	59562.8838	70808.8389	52881.6221	50094.9297	61765.166	78482.502	97518.5098
tr|Q8YWQ9|Q8YWQ9_NOSS1	Q8YWQ9	Q8YWQ9_NOSS1	alr1545	127	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Steroid delta-5-3-ketosteroid isomerase 	4:Protein predicted	51.18	1	0.999	5	5	5	16	16	16	135836944	135836944	135836944	12K(304.2071), 14K(304.2071), 18K(304.2071), 3M(15.9949), 8K(304.2071), 8M(15.9949), N-term(304.2071)	NA	NA	1702824.3604	17329304.4062	12465482.25	7005598.3281	2520077.3887	1223960.1924	698462.9365	405146.6248	306678.3408	295598.9507	168422.968	150252.2837	140474.564	105243.5417	109417.4504	105217.2915	191747.1875	156197.4641
tr|Q8YWR0|Q8YWR0_NOSS1	Q8YWR0	Q8YWR0_NOSS1	alr1544	122	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1544 protein 	4:Protein predicted	45.08	1	0.999	5	5	5	16	16	16	92974066	92974066	92974066	5M(15.9949), 6M(15.9949), 7M(15.9949), 8K(304.2071), N-term(304.2071)	NA	NA	1123398.3848000001	5170065.0859	3427490.5156	1837510.3301	713243.1826	348932.5278	217572.4028	141994.4741	108792.9492	131273.7603	59709.5586	93928.2451	88182.4199	54213.925	90805.4089	114225.0266	111914.2034	126933.0403
tr|Q8YWR2|Q8YWR2_NOSS1	Q8YWR2	Q8YWR2_NOSS1	all1542	123	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All1542 protein 	4:Protein predicted	27.64	1	0.999	4	4	4	6	6	6	39874714	39874714	39874714	11K(304.2071), 2K(304.2071), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	194281.7676	3580770.8755	2782056.7305	1668877.3262	635716.8467	404859.165	260197.3271	166644.791	578260.7993	902353.478	201681.2188	177454.666	94641.0332	89846.8328	91178.439	134853.9944	103468.6279	114938.1072
tr|Q8YWR3|Q8YWR3_NOSS1	Q8YWR3	Q8YWR3_NOSS1	all1541	251	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Peroxiredoxin 2 family protein/glutaredoxin 	4:Protein predicted	44.22	1	0.999	8	7	8	33	27	33	2779227904	907446608	2779227904	10K(304.2071), 15C(57.0214), 17K(304.2071), 21M(15.9949), 23M(15.9949), 27K(304.2071), 28K(304.2071), 3C(57.0214), 6C(57.0214), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	12828910.6577	143501626.3555	119753878.666	58919005.8633	18770617.8369	7631851.2681	3464870.6958	1405155.4126	646664.2634	519465.2383	353792.4102	346723.7126	332964.2107	300389.6654	383643.3369	571077.0842	776262.5281	996758.3953
tr|Q8YWR4|Q8YWR4_NOSS1	Q8YWR4	Q8YWR4_NOSS1	alr1540	128	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1540 protein 	4:Protein predicted	39.84	1	0.999	5	5	5	8	8	8	48434891	48434891	48434891	10K(304.2071), 13K(304.2071), 1K(304.2071), N-term(304.2071), N-term(42.0106)	NA	NA	1375211.1797	5588872.2812	1648252.9844	1204860.375	449066.1367	259542.332	195077.2734	177796.2812	122868.3101	143690.6108	91128.2412	76407.9751	76817.9976	61656.2896	59660.8521	64510.4861	65606.3701	94865.0176
tr|Q8YWR5|Q8YWR5_NOSS1	Q8YWR5	Q8YWR5_NOSS1	alr1539	155	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr1539 protein 	4:Protein predicted	28.39	1	0.999	4	4	4	4	4	4	22827240	22827240	22827240	8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	182520.1465	3549604.5	2643376.9062	1237352.7344	453338.2109	338520.5508	267780.5322	160752.2852	125754.6113	139947.7861	88659.2871	70656.7554	60657.7812	51405.0786	56189.4814	63395.5762	61155.7368	67907.439
