Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins	channel_126	channel_127N	channel_127C	channel_128N	channel_128C	channel_129N	channel_129C	channel_130N	channel_130C	channel_131N	channel_131C	channel_132N	channel_132C	channel_133N	channel_133C	channel_134N	channel_134C	channel_135N
tr|Q8YS32|Q8YS32_NOSS1	Q8YS32	Q8YS32_NOSS1	all3259	208	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3259 protein 	4:Protein predicted	8.65	1	0.999	2	2	2	5	5	5	24873552	24873552	24873552	10K(304.2071), 8K(304.2071), N-term(304.2071), N-term(42.0106)	NA	NA	138955.4014	949366.5156	1333547.5312	652432.9375	217009.543	104840.5967	52002.1572	59778.1328	42903.7148	108064.1094	59849.3203	46822.9297	39784.5859	41719.7227	54835.3867	26103.5625	28324.834	46800.5938
tr|Q8YS33|Q8YS33_NOSS1	Q8YS33	Q8YS33_NOSS1	alr3258	231	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3258 protein 	4:Protein predicted	14.29	1	0.999	3	3	3	3	3	3	1519925	1519925	1519925	5C(57.0214), 8K(304.2071), N-term(304.2071)	NA	NA	6668.2427	53291.9727	84224.7656	79629.9297	39675.0039	22594.748	16419.4707	12422.3945	3417.6672	4822.4458	7258.8579	3629.1846	0	5581.3643	3796.5168	6499.7251	9605.8311	19228.9766
tr|Q8YS34|Q8YS34_NOSS1	Q8YS34	Q8YS34_NOSS1	ccmP	213	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3257 protein 	4:Protein predicted	29.58	1	0.999	6	6	6	7	7	7	22433472	22433472	22433472	13K(304.2071), N-term(304.2071)	NA	NA	59642.876	277505.6992	617930.5547	2526446.7812	1602858.9453	527131.9883	222540.2539	139916.1172	107901.1523	89959.1724	52546.481	49750.9629	54199.6841	45343.708	50245.1001	39318.3645	45737.1001	60947.114
tr|Q8YS35|Q8YS35_NOSS1	Q8YS35	Q8YS35_NOSS1	all3256	268	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3256 protein 	4:Protein predicted	7.09	1	0.999	2	1	2	3	1	3	34333574	19102908	34333574	8K(304.2071), N-term(304.2071)	NA	NA	46831.7109	152990.2266	391041.3594	752472.3125	1343870	894506.1875	318569.9844	121975.8008	50964.8379	34208.8389	32842.8022	36878.0122	31438.2109	32682.2314	71224.4219	64227.0781	59046.334	104630.7617
tr|Q8YS37|Q8YS37_NOSS1	Q8YS37	Q8YS37_NOSS1	all3254	145	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3254 protein 	4:Protein predicted	42.76	1	0.999	6	6	6	19	19	19	57963189	57963189	57963189	11K(304.2071), 12K(304.2071), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	940299.1528	18386984.0547	17249217.8438	7526923.6562	1554109.0244	836989.6943	826303.1199	443206.7151	218129.6733	148712.0286	104910.0078	74941.5728	80638.0945	81119.6001	97822.4019	96761.0305	116080.6171	550930.7695
tr|Q8YS40|Q8YS40_NOSS1	Q8YS40	Q8YS40_NOSS1	alr3251	271	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3251 protein 	4:Protein predicted	3.32	1	0.999	1	1	1	3	3	3	4547106	4547106	4547106	9K(304.2071), N-term(304.2071)	NA	NA	36968.9668	575687.7344	1234528.6562	812431.9375	266432.1406	65802.5176	49931.3398	25645.4824	17343.9634	11234.7144	7800.6658	5722.7637	12023.3765	3499.4995	8176.7715	3836.7417	0	7755.4639
tr|Q8YS47|Q8YS47_NOSS1	Q8YS47	Q8YS47_NOSS1	metK	394	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	S-adenosylmethionine synthetase 	3:Protein inferred from homology	6.6	1	0.999	3	3	3	3	3	3	4336672	4336672	4336672	11K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	26170.5781	274127.3438	386670.5312	296785.0312	118850.5703	57944.0508	35932.4492	33886.1133	11224.335	11821.666	12436.542	12096.6357	45315.9766	8285.3701	15370.083	12939.2061	10296.6807	21458.3438
tr|Q8YS49|Q8YS49_NOSS1	Q8YS49	Q8YS49_NOSS1	hutA2	877	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Heme transport protein 	3:Protein inferred from homology	1.48	1	0.9985	1	1	1	1	1	1	20983664	     0	     0	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YS50|Q8YS50_NOSS1	Q8YS50	Q8YS50_NOSS1	fecE2	259	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ATP-binding protein of ferrichrome ABC transporter 	4:Protein predicted	5.41	1	0.999	1	1	1	1	1	1	     0	     0	     0	14K(304.2071), N-term(304.2071)	NA	NA	3295.9011	26681.6191	63023.5273	49773.7227	30071.4648	22289.0742	13225.373	7747.9971	31746.6602	22306.1797	4455.1494	4204.1001	4932.0308000000005	5275.2695	3548.2385	4920.4341	2731.1055	0
tr|Q8YS53|Q8YS53_NOSS1	Q8YS53	Q8YS53_NOSS1	alr3238	134	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3238 protein 	4:Protein predicted	11.19	1	0.999	2	2	2	2	2	2	2679959	2679959	2679959	7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	17114.9141	263546.5625	248320.7344	147470.9062	40560.7383	23448.1328	11414.6172	9463.1289	7016.998	2684.9624	3541.7	3822.0222	0	0	3626.0063	3198.6221	0	6270.4502
tr|Q8YS63|Q8YS63_NOSS1	Q8YS63	Q8YS63_NOSS1	alr3228	246	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3228 protein 	4:Protein predicted	6.91	1	0.999	2	2	2	3	3	3	10119440	10119440	10119440	7K(304.2071), N-term(304.2071)	NA	NA	289665.875	1796311.125	2164489.5625	1055359.5938	221231.4062	83082.2266	46888.7949	40583.4785	25790.1357	20427.3447	25797.0186	19353.1445	20246.1699	18187.832	26063.4746	16342.9619	22523.3418	43792.7871
tr|Q8YS64|Q8YS64_NOSS1	Q8YS64	Q8YS64_NOSS1	all3227	131	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3227 protein 	4:Protein predicted	23.66	1	0.999	3	3	3	10	10	10	64341454	64341454	64341454	15K(304.2071), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	247055.7031	4417838.2031	8070215.2969	13325113.3047	5696431.6953	1654697.4219	829986.6875	950925.7583	277325.4224	152155.4243	90730.6062	90714.4236	68090.063	57605.2405	91178.3013	99292.9683	135857.0994	159771.0681
tr|Q8YS65|Q8YS65_NOSS1	Q8YS65	Q8YS65_NOSS1	all3226	610	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3226 protein 	4:Protein predicted	7.05	1	0.999	5	5	5	5	5	5	8261486	8261486	8261486	11K(304.2071), 7K(304.2071), N-term(304.2071)	NA	NA	109681.0229	781517.3594	1486391.8906	1182134.0859	313748.0508	117701.3857	63981.9624	48322.0039	8338.9558	17545.502	17292.9343	12763.8706	27311.8164	19651.116	26347.7827	20131.3486	37149.9531	95228.4834
tr|Q8YS71|Q8YS71_NOSS1	Q8YS71	Q8YS71_NOSS1	all3220	555	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3220 protein 	4:Protein predicted	1.62	1	0.999	1	1	1	1	1	1	19038644	19038644	19038644	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YS72|Q8YS72_NOSS1	Q8YS72	Q8YS72_NOSS1	alr3219	103	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3219 protein 	4:Protein predicted	8.74	1	0.999	1	1	1	1	1	1	2127893	2127893	2127893	N-term(304.2071)	NA	NA	18156.2656	65750.4375	106403.9844	145290.25	55339.2734	26133.1094	21979.6094	12701.6445	13155.8408	8408.4258	4789.5586	9148.3525	2735.6755	4498.0898	6864.9775	3143.6436	8699.8057	12880.5742
tr|Q8YS78|Q8YS78_NOSS1	Q8YS78	Q8YS78_NOSS1	alr3213	357	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3213 protein 	4:Protein predicted	14.85	1	0.999	5	5	5	6	6	6	33976411	33976411	33976411	12K(304.2071), 2C(57.0214), 7K(304.2071), 9M(15.9949), N-term(304.2071)	NA	NA	825051.1807	5030188.8047	3117589.9219	1568183.832	526882.8789	257562.6094	193724.0449	122909.7769	79196.832	54225.9556	49538.6025	50053.3311	45591.3389	37762.96	71700.835	76977.5283	96337.1025	181987.0171
tr|Q8YS80|Q8YS80_NOSS1	Q8YS80	Q8YS80_NOSS1	mazF	146	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Cell growth regulatory protein 	4:Protein predicted	23.29	1	0.999	3	3	3	3	3	3	3146585	3146585	3146585	10K(304.2071), 15K(304.2071), 9K(304.2071), 9M(15.9949), N-term(304.2071)	NA	NA	127207.8984	958034.3125	863005.9062	500855.4688	131598.7656	67615.9922	48623.2168	34090.3477	13161.2017	7758.5015	4555.8892	8490.7629	3057.3909	0	8169.2327	6145.0386	3968.1179	15117.1821
tr|Q8YS82|Q8YS82_NOSS1	Q8YS82	Q8YS82_NOSS1	recB	494	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3209 protein 	4:Protein predicted	1.42	1	0.999	1	1	1	1	1	1	     0	     0	     0	6C(57.0214), N-term(304.2071)	NA	NA	129121.6719	247430.6875	453569.9688	387854.375	120557.375	56785.3633	35694.6133	24208.2305	15251.6279	16637.9004	9204.9199	14398.7441	9217.4453	8899.3496	13238.6367	11931.7734	18340.0879	34823.0938
tr|Q8YS83|Q8YS83_NOSS1	Q8YS83	Q8YS83_NOSS1	all3208	394	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3208 protein 	4:Protein predicted	6.6	1	0.999	3	3	3	3	3	3	2604214	2604214	2604214	7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	18530.875	53313.25	205190.8125	260457.6562	65938.8281	22823.4883	18872.8477	7928.0957	4803.958	0	6464.728	0	3444.8364	3107.9502	0	4200.4634	3451.0623	3382.686
tr|Q8YS90|Q8YS90_NOSS1	Q8YS90	Q8YS90_NOSS1	bchM	228	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Mg-protoporphyrin IX methyl transferase 	4:Protein predicted	25	1	0.999	6	6	6	12	12	12	73506438	73506438	73506438	10K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	385927.083	7677027.7031	10324344.6875	5347550.5	1255926.0137	456193.8184	221022.6587	135289.9243	57882.7798	51843.1252	43413.8792	41931.6335	55023.5032	41672.5928	54235.521	48885.3928	55602.5481	76510.4412
tr|Q8YS91|Q8YS91_NOSS1	Q8YS91	Q8YS91_NOSS1	alr3200	201	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3200 protein 	4:Protein predicted	29.35	1	0.999	5	5	5	10	10	10	59257030	59257030	59257030	2C(57.0214), N-term(304.2071)	NA	NA	419276.2207	5038210.3691	4316169.8359	2566737.998	680870.31740000006	283613.9426	191299.2085	114999.4299	68633.5378	21505.4114	1703.4628	17990.9768	2219.489	7837.0747	19947.426	2692.9783	6429.9218	31926.2837
tr|Q8YS97|Q8YS97_NOSS1	Q8YS97	Q8YS97_NOSS1	all3194	233	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Abasic site processing protein 	3:Protein inferred from homology	3	1	0.999	1	1	1	3	3	3	15451468	15451468	15451468	7K(304.2071), N-term(304.2071)	NA	NA	363705.9092	2437491.7578	1821052.9219	978296.5977	458248.543	337606.4531	301764.7441	163070.375	89756.29	51908.187	43798.4048	23786.9326	38289.8428	32127.1494	58207.5273	56922.0151	65289.1001	158738.3809
tr|Q8YSA1|Q8YSA1_NOSS1	Q8YSA1	Q8YSA1_NOSS1	alr3188	266	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3188 protein 	4:Protein predicted	6.39	1	0.999	1	1	1	1	1	1	1914932	1914932	1914932	16M(15.9949), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YSA2|Q8YSA2_NOSS1	Q8YSA2	Q8YSA2_NOSS1	bgtB	501	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Glutamine-binding periplasmic protein of glutamine ABC transporter 	3:Protein inferred from homology	22.95	1	0.999	10	10	10	14	14	14	30817407	30817407	30817407	12K(304.2071), 13K(304.2071), 15K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	58629.2627	249891.7896	1294307.8945	2205800.6406	1167906.8945	657980.7285	343370.2891	165158.8323	88745.5134	53547.9963	42785.8516	36868.7256	34985.9084	27625.4099	46220.4121	30816.0012	41776.6941	46866.5366
tr|Q8YSA5|Q8YSA5_NOSS1	Q8YSA5	Q8YSA5_NOSS1	lrtA	213	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Ribosome hibernation promoting factor 	3:Protein inferred from homology	33.33	1	0.999	6	6	6	19	19	19	165892878	165892878	165892878	6M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	1145912.9895	12237632.4062	12563800.1113	6399701.9609	2929769.3301	2660471.3174	1694994.0576	808589.584	371590.0544	226192.9282	175018.3232	156511.0315	198319.6902	213321.863	210147.3123	154497.7236	189460.0994	300347.5984
tr|Q8YSA6|Q8YSA6_NOSS1	Q8YSA6	Q8YSA6_NOSS1	alr3183	153	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Bacterioferritin comigratory protein 	4:Protein predicted	36.6	1	0.999	5	5	5	20	20	20	130947348	130947348	130947348	11C(57.0214), 11K(304.2071), 6C(57.0214), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	4692271.3774	18896353.6094	17315771.6973	10931671.1895	3121942.7539	1087160.1096	539155.3584	243411.5444	158169.0444	81991.9561	83612.7595	87495.1572	91318.8003	61163.0239	110376.373	105902.2817	78156.063	224545.6436
tr|Q8YSA8|Q8YSA8_NOSS1	Q8YSA8	Q8YSA8_NOSS1	all3181	322	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3181 protein 	4:Protein predicted	10.56	1	0.999	3	2	3	4	2	4	11864020	8531954	11864020	7K(304.2071), N-term(304.2071)	NA	NA	127169.6143	1473716.4062	2856722.6328	2341366.9766	820292.6523	397563.877	208322.9619	120855.707	63434.1353	69428.7908	76786.2793	55079.3999	53771.0754	57759.3491	69589.804	80680.9004	100207.4961	216913.0708
tr|Q8YSB0|Q8YSB0_NOSS1	Q8YSB0	Q8YSB0_NOSS1	all3179	267	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3179 protein 	4:Protein predicted	8.61	1	0.999	2	2	2	3	3	3	4975166	4975166	4975166	7M(15.9949), N-term(304.2071)	NA	NA	109537.6094	455267.6875	211883.7031	104135.1406	27207.625	15162.5664	11508.6543	12913.3057	5691.6035	6800.0088	3702.3083	3160.271	5581.8198	4973.6538	6099.4033	4964.3389	0	9853.0176
tr|Q8YSB1|Q8YSB1_NOSS1	Q8YSB1	Q8YSB1_NOSS1	hpsU	187	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3178 protein 	4:Protein predicted	4.81	1	0.999	1	1	1	2	2	2	29096508	29096508	29096508	N-term(304.2071)	NA	NA	13062.9648	34184.7148	274668.5938	659321.5625	238834.4531	78856	35512.3867	21732.002	9273.4961	4474.9844	4780.4937	5019.5415	5901.3076	4361.2949	7157.5767	3869.6406	2432.3599	13524.748
tr|Q8YSB2|Q8YSB2_NOSS1	Q8YSB2	Q8YSB2_NOSS1	alr3177	313	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3177 protein 	4:Protein predicted	31.63	1	0.999	9	9	9	27	27	27	106261444	106261444	106261444	10K(304.2071), 12K(304.2071), 14K(304.2071), 3M(15.9949), 9C(57.0214), N-term(304.2071)	NA	NA	367994.7522	4503509.6699	13167789.4609	13341342.5312	4075944.5977	1649601.5254	854660.4473	524830.856	195869.782	149774.4233	471448.6511	192082.4348	180492.3118	157759.0396	184521.3284	135996.0676	154696.7344	252865.6123
tr|Q8YSB3|Q8YSB3_NOSS1	Q8YSB3	Q8YSB3_NOSS1	alr3176	313	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3176 protein 	4:Protein predicted	6.39	1	0.999	2	2	2	2	2	2	1508671	1508671	1508671	N-term(304.2071)	NA	NA	12772.8799	106229.7344	276848.4062	288521.875	85870.8281	42099.375	17786.5586	13127.54	5876.2349	0	4766.4004	2920.4607	0	0	4009.4429	5498.0654	7990.3726	31256.5664
tr|Q8YSC2|Q8YSC2_NOSS1	Q8YSC2	Q8YSC2_NOSS1	all3167	420	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Two-component sensor histidine kinase 	4:Protein predicted	1.9	1	0.9987	1	1	1	1	1	1	     0	     0	     0	N-term(304.2071)	NA	NA	10885.0674	42011.8516	140145.5	181787.8594	57360.6484	37263.1719	23368.8906	21625.5	9900.7266	11173.3721	9019.0205	11060.9375	8369.6133	12206.3223	19273.0918	8033.3271	9660.5996	14986.2266
tr|Q8YSC9|Q8YSC9_NOSS1	Q8YSC9	Q8YSC9_NOSS1	all3160	171	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3160 protein 	4:Protein predicted	33.33	1	0.999	6	6	6	7	7	7	22644485	22644485	22644485	11K(304.2071), 14K(304.2071), N-term(304.2071)	NA	NA	166435.4785	1322255.7188	2934177.6562	3077159.9688	1050402.0312	476502.0938	290607.7617	201736.6582	104825.082	66570.2715	65630.7002	63481.459	59260.251	74074.002	140860.5137	146714.0449	180607.2598	385565.7617
tr|Q8YSD9|Q8YSD9_NOSS1	Q8YSD9	Q8YSD9_NOSS1	ocp	319	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3149 protein 	1:Experimental evidence at protein level	41.07	1	0.999	10	10	10	35	35	35	172423512	172423512	172423512	12K(304.2071), 12M(15.9949), 14K(304.2071), 19K(304.2071), 20K(304.2071), 3C(57.0214), 6M(15.9949), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	1030162.7192	9975112.1184	15822871.9102	13743611.2451	3478106.2803	1438780.5537	862413.8369	568614.9038	351529.6758	251446.0522	178570.2659	166481.0569	181295.0591	158500.3843	309940.7827	296400.4641	337930.106	802505.595
tr|Q8YSE4|Q8YSE4_NOSS1	Q8YSE4	Q8YSE4_NOSS1	all3144	439	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3144 protein 	3:Protein inferred from homology	56.95	1	0.999	23	23	23	72	72	72	429710280	429710280	429710280	11K(304.2071), 15K(304.2071), 17K(304.2071), 18K(304.2071), 3M(15.9949), 8K(304.2071), 8M(15.9949), N-term(304.2071), N-term(42.0106)	NA	NA	1566578.8167	29237542.5645	53601126.6729	34409282.7979	8439169.6257	3463277.9043	2609261.3059	1881787.1045	976349.0635	745354.1406	665876.6753	893453.2087	605711.5144	497803.4771	943436.9783	511790.2549	688465.0684	784420.144
tr|Q8YSE5|Q8YSE5_NOSS1	Q8YSE5	Q8YSE5_NOSS1	acrB	1057	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	RND multidrug efflux transporter 	3:Protein inferred from homology	9.65	1	0.999	10	10	10	19	19	19	20780488	20780488	20780488	13K(304.2071), 7K(304.2071), 7M(15.9949), 8M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	175288.4395	797613.6851	980014.4727	2682981.1641	2351507.4668	1005985.1709	744802.228	1452090.7139	1482766.4824	953277.2607	725385.6992	570565.5732	551980.6475	630544.1255	922194.2812	741963.6641	788194.6875	821947.625
tr|Q8YSE7|Q8YSE7_NOSS1	Q8YSE7	Q8YSE7_NOSS1	all3141	448	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	AAA superfamily ATPase 	4:Protein predicted	2.01	1	0.999	1	1	1	1	1	1	     0	     0	     0	5M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YSE8|Q8YSE8_NOSS1	Q8YSE8	Q8YSE8_NOSS1	alr3140	455	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3140 protein 	4:Protein predicted	21.54	1	0.999	12	12	12	32	32	32	117237062	117237062	117237062	10K(304.2071), 1K(304.2071), 4C(57.0214), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	446028.7649	4114080.2559	27427469.334	29609813.0703	6041475.4531	1963609.7988	992620.7886	694457.9211	276658.2039	152224.7991	123418.0669	116760.5403	105536.4857	92464.697	157448.6184	110195.6959	138252.2024	189369.9504
tr|Q8YSF3|Q8YSF3_NOSS1	Q8YSF3	Q8YSF3_NOSS1	exoV	304	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Succinoglycan biosynthesis ketolase 	4:Protein predicted	18.75	1	0.999	7	7	7	10	10	10	31805124	31805124	31805124	11K(304.2071), 4C(57.0214), 4M(15.9949), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	139486.5366	1923508.9609	2594020.2188	1581255.1406	490265.5762	212971.1973	122974.8228	99195.729	47161.3037	51526.0493	52137.4238	65484.4722	47152.1851	45300.179	52955.3853	48762.0305	52924.9075	187812.6582
tr|Q8YSF6|Q8YSF6_NOSS1	Q8YSF6	Q8YSF6_NOSS1	all3132	381	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ABC transport protein, ATP-binding subunit 	4:Protein predicted	35.96	1	0.999	14	14	14	31	31	31	309477156	309477156	309477156	10K(304.2071), 13K(304.2071), 16K(304.2071), 17K(304.2071), 5C(57.0214), 5M(15.9949), 6M(15.9949), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	1802054.2886	17902607.625	20102245.6172	15064129.2969	4349877.6934	2045327.3945	1753363.7168	1507778.3535	634203.0872	292228.3796	193199.8237	258538.3674	320269.9136	178735.9099	259085.1179	203756.3201	243335.3335	269564.0791
tr|Q8YSF7|Q8YSF7_NOSS1	Q8YSF7	Q8YSF7_NOSS1	all3131	202	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3131 protein 	4:Protein predicted	18.32	1	0.999	4	4	4	6	6	6	23343667	23343667	23343667	10C(57.0214), 14K(304.2071), 5M(15.9949), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	2106110.4531	2950212.3125	2280007.6406	1520749.9688	490298.4531	286334.209	235111.332	257097.8125	82887.4399	27142.5894	19634.0139	14373.4465	14665.3867	14912.3542	13856.6201	7475.4316	12618.0986	28238.5205
tr|Q8YSG1|Q8YSG1_NOSS1	Q8YSG1	Q8YSG1_NOSS1	all3127	302	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3127 protein 	4:Protein predicted	2.32	1	0.999	1	1	1	1	1	1	     0	     0	     0	7K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YSG3|Q8YSG3_NOSS1	Q8YSG3	Q8YSG3_NOSS1	alr3125	237	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Heme oxygenase 	4:Protein predicted	12.24	1	0.999	3	3	3	3	3	3	6052029	6052029	6052029	7K(304.2071), N-term(304.2071)	NA	NA	50398.2031	351264.7188	293691.8125	128490.5156	38017.1211	18765.1543	16667.0996	15537.7334	8655.8906	4296.8706	6615.3877	3554.7825	8927.5293	4610.8301	6100.5664	3782.2671	7143.9497	8250.6895
tr|Q8YSH0|Q8YSH0_NOSS1	Q8YSH0	Q8YSH0_NOSS1	alr3115	1006	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3115 protein 	4:Protein predicted	10.04	1	0.999	10	10	10	14	14	14	19905568	19905568	19905568	10K(304.2071), 10M(15.9949), 6M(15.9949), N-term(304.2071)	NA	NA	221712.1431	607255.666	1433868.3242	1823941.0703	906757.5898	704634.5371	533995.6309	1273337.0625	4614454.2578	1518426.5039	1141663.1543	356673.4614	157802.7217	137535.7607	138968.332	102867.9399	122316.7632	121746.4746
tr|Q8YSH4|Q8YSH4_NOSS1	Q8YSH4	Q8YSH4_NOSS1	coaBC	410	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Coenzyme A biosynthesis bifunctional protein CoaBC 	3:Protein inferred from homology	19.27	1	0.999	7	7	7	10	10	10	18941844	13739486	13739486	10K(304.2071), 12K(304.2071), 13K(304.2071), 16K(304.2071), 1K(304.2071), 2C(57.0214), 9K(304.2071), N-term(304.2071), N-term(42.0106)	NA	NA	106511.446	653092.4648	939354.1074	949339.4258	451111.3643	325710.1992	379567.7578	2505794.8477	4820666.9023	1201903.4512	439294.5342	228357.5923	199105.5215	237875.3875	341104.2603	277723.0107	263527.1113	312898.9478
tr|Q8YSH9|Q8YSH9_NOSS1	Q8YSH9	Q8YSH9_NOSS1	alr3106	119	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3106 protein 	4:Protein predicted	9.24	1	0.999	1	1	1	1	1	1	2007986	2007986	2007986	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YSI3|Q8YSI3_NOSS1	Q8YSI3	Q8YSI3_NOSS1	alr3102	179	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3102 protein 	4:Protein predicted	16.2	1	0.999	2	2	2	2	2	2	1737611	1737611	1737611	15M(15.9949), 6M(15.9949), N-term(304.2071)	NA	NA	89916.2734	114439.75	126616.1797	67000.4688	122258.4688	112702.8672	56573.2109	42128.3828	9323.3887	10884.1699	3640.0996	2821.572	3824.2854	0	5627.9663	5415.1128	15418.377	3896.2974
tr|Q8YSI6|Q8YSI6_NOSS1	Q8YSI6	Q8YSI6_NOSS1	alr3099	414	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3099 protein 	4:Protein predicted	1.69	1	0.999	1	1	1	1	1	1	2350817	2350817	2350817	N-term(304.2071)	NA	NA	5780.9868	107886.0156	522747.5938	334543.4688	78606.7109	33936.9648	22723.8848	9394.3994	8461.7568	4869.4009	7441.8232	5082.5083	4137.0371	5994.48	8872.165	5905.9067	7457.6587	12080.3818
