Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins	channel_126	channel_127N	channel_127C	channel_128N	channel_128C	channel_129N	channel_129C	channel_130N	channel_130C	channel_131N	channel_131C	channel_132N	channel_132C	channel_133N	channel_133C	channel_134N	channel_134C	channel_135N
tr|Q8YT17|Q8YT17_NOSS1	Q8YT17	Q8YT17_NOSS1	all2910	243	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Carbonic anhydrase 	3:Protein inferred from homology	13.17	1	0.999	3	3	3	3	3	3	2357903	2357903	2357903	14K(304.2071), 1C(57.0214), 9K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YT18|Q8YT18_NOSS1	Q8YT18	Q8YT18_NOSS1	all2909	205	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2909 protein 	1:Experimental evidence at protein level	43.9	1	0.999	6	6	6	7	7	7	36340696	36340696	36340696	12K(304.2071), 14M(15.9949), 16K(304.2071), 22K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	1804147.1914	7599839.0625	4592564.9531	1301662.4609	447557.9141	230540.9648	138335.4395	85920.8564	58948.4097	34827.6719	51367.4497	38062.4478	18940.4648	21522.4885	33858.4707	28812.6548	36820.4026	122150.8804
tr|Q8YT21|Q8YT21_NOSS1	Q8YT21	Q8YT21_NOSS1	moeB	390	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Molybdopterin biosynthesis protein 	4:Protein predicted	63.85	1	0.999	20	20	20	60	60	60	1351424416	1351424416	1351424416	10K(304.2071), 11K(304.2071), 12K(304.2071), 13K(304.2071), 14K(304.2071), 1M(15.9949), 20K(304.2071), 7C(57.0214), 7M(15.9949), 8C(57.0214), 8K(304.2071), 9K(304.2071), 9M(15.9949), N-term(304.2071)	NA	NA	17513476.7031	111878606.9727	82589095.8477	23129872.8838	7794975.7349	4174337.6094	1967727.0688	1363196.7141	705546.4487	533700.9363	514644.3455	362913.9595	369599.6956	435189.7964	704643.8921	793832.5547	723701.6523	2532352.8408
tr|Q8YT23|Q8YT23_NOSS1	Q8YT23	Q8YT23_NOSS1	all2904	390	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2904 protein 	4:Protein predicted	9.74	1	0.999	4	4	4	4	4	4	5545491	5545491	5545491	3M(15.9949), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	29847.2285	146995.6875	749878.6875	372545.75	104275.6562	59417.4258	26790.1309	24248.918	19497.8496	20886.6348	21935.1074	14569.0244	22768.457	14393.8477	19215.9629	20545.082	10129.1602	26834.8301
tr|Q8YT24|Q8YT24_NOSS1	Q8YT24	Q8YT24_NOSS1	alr2903	272	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2903 protein 	4:Protein predicted	51.47	1	0.999	10	10	10	15	15	15	149029088	149029088	149029088	15K(304.2071), 16K(304.2071), 18K(304.2071), 1K(304.2071), 21K(304.2071), 5K(304.2071), 7K(304.2071), N-term(304.2071)	NA	NA	966691.0723	16764855.7656	17086756.5938	4568844.4453	1836752.4121	1463162.4868	947627.9946	559995.5244	250089.6711	253881.9456	199919.6511	186641.082	158899.5317	150981.7563	230783.9404	202103.7173	235021.7993	736337.6685
tr|Q8YT29|Q8YT29_NOSS1	Q8YT29	Q8YT29_NOSS1	all2897	646	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Two-component hybrid sensor and regulator 	4:Protein predicted	5.73	1	0.999	3	2	3	3	2	3	57099016	     0	57099016	N-term(304.2071)	NA	NA	41311.7031	123536.1719	302708.1562	298500	116780.7578	57780.9648	35990.2578	42385.6367	62530.2734	25857.332	23684.9102	15057.5791	17248.3828	19297.4492	32359.5977	21986.4395	34610.3672	85004.0156
tr|Q8YT33|Q8YT33_NOSS1	Q8YT33	Q8YT33_NOSS1	all2893	268	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2893 protein 	4:Protein predicted	27.24	1	0.999	8	8	8	14	14	14	76938310	76938310	76938310	10K(304.2071), 13K(304.2071), 1K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	2709459.1719	9669712.3047	2846483.8301	887633.6514	306712.6133	325987.6858	260388.8062	162806.3135	89560.3745	72847.8015	77188.5696	73351.1648	140840.3206	57507.6616	74473.3748	50754.1277	68715.6021	110827.5117
tr|Q8YT35|Q8YT35_NOSS1	Q8YT35	Q8YT35_NOSS1	all2891	258	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2891 protein 	3:Protein inferred from homology	8.53	1	0.999	2	2	2	2	2	2	     0	     0	     0	14K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	28293.4609	259315.0156	592160.3125	252974.0312	66836.7656	39563.918	25424.5938	15780.4053	8961.1875	9199.5762	9926.8193	11244.04	12201.4189	11213.6631	12822.6494	13188.4678	16149.998	61693.9336
tr|Q8YT36|Q8YT36_NOSS1	Q8YT36	Q8YT36_NOSS1	alr2890	259	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2890 protein 	4:Protein predicted	45.95	1	0.999	10	10	10	18	18	18	72878939	72878939	72878939	10K(304.2071), 11M(15.9949), 6M(15.9949), N-term(304.2071)	NA	NA	4959056.2266	13230004.7422	6616020.3594	2841451.9844	1182587.3047	901465.8408	628273.9609	457379.5972	257887.2903	193145.448	188912.1255	137884.8943	149802.7158	131245.5588	192723.5273	156130.3381	156297.8066	466181.3877
tr|Q8YT37|Q8YT37_NOSS1	Q8YT37	Q8YT37_NOSS1	alr2889	168	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2889 protein 	4:Protein predicted	31.55	1	0.999	4	4	4	12	12	12	120014055	120014055	120014055	15K(304.2071), N-term(304.2071)	NA	NA	203038.7664	2189132.9375	2923949.7109	1503529.3906	593564.543	355217.4492	145662.6216	106255.582	86495.7061	51727.249	54314.5203	47224.752	68206.105	45105.084	73727.5684	45921.2932	39809.896	84646.9509
tr|Q8YT38|Q8YT38_NOSS1	Q8YT38	Q8YT38_NOSS1	alr2888	125	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2888 protein 	4:Protein predicted	12.8	1	0.9988	2	2	2	2	2	2	6411268	6411268	6411268	4C(57.0214), N-term(304.2071)	NA	NA	447406.9688	481364.8125	390586.9688	77572.2812	28017.5469	20496.2266	12189.9346	25202.3086	19508.2695	12866.6445	23888.9844	18394.832	18790.9668	10227.6631	22763.1309	8287.0449	12544.9551	18581.9844
tr|Q8YT39|Q8YT39_NOSS1	Q8YT39	Q8YT39_NOSS1	hgdD	742	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2887 protein 	1:Experimental evidence at protein level	29.25	1	0.999	17	17	17	26	26	26	122643620	122643620	122643620	15K(304.2071), N-term(304.2071)	NA	NA	927747.6326	3603754.3809	2758498.9785	2699540.834	6650130.5	11090803.8828	9140785.4043	3885176.4238	1745965.7244	1112159.5061	883200.5449	663838.2275	475084.4846	539756.803	585899.6838	570872.177	542452.2944	975006.1804
tr|Q8YT46|Q8YT46_NOSS1	Q8YT46	Q8YT46_NOSS1	cmpD	289	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Bicarbonate transport ATP-binding protein 	3:Protein inferred from homology	48.44	1	0.999	12	10	12	33	28	33	423261968	132171394	132171394	11K(304.2071), 12M(15.9949), 14K(304.2071), 16K(304.2071), 17K(304.2071), 1K(304.2071), 22K(304.2071), 2M(15.9949), 3M(15.9949), 4M(15.9949), 5M(15.9949), 9K(304.2071), 9M(15.9949), N-term(304.2071)	NA	NA	2343964.9624	12041538.6494	7889212.4492	3247211.1655	1413630.7227	971697.6233	510038.4991	485273.1965	282278.1489	258114.9835	273026.1926	207292.0223	235072.6069	215831.9026	330533.1018	335219.2397	350853.0652	922804.7173
tr|Q8YT47|Q8YT47_NOSS1	Q8YT47	Q8YT47_NOSS1	cmpC	667	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Bicarbonate transport ATP-binding protein 	3:Protein inferred from homology	53.52	1	0.999	33	31	33	132	122	132	784877184	586573568	784877184	10K(304.2071), 11K(304.2071), 11M(15.9949), 12K(304.2071), 13C(57.0214), 13K(304.2071), 14K(304.2071), 15K(304.2071), 1K(304.2071), 20C(57.0214), 20K(304.2071), 2M(15.9949), 3M(15.9949), 4M(15.9949), 6C(57.0214), 6M(15.9949), 7K(304.2071), 7M(15.9949), 9C(57.0214), 9K(304.2071), N-term(304.2071)	NA	NA	7744382.0857	87587103.7285	181874659.248	79479151.4717	27871372.4951	13457423.1104	5824260.126	4192216.498	2435411.3833	1868647.4758	1940098.4465	1650710.9844	1578032.8694	2062335.897	3057078.6699	3539240.7131	4949736.4341	19964984.208
tr|Q8YT48|Q8YT48_NOSS1	Q8YT48	Q8YT48_NOSS1	cmpB	279	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Bicarbonate transport permease protein 	3:Protein inferred from homology	11.47	1	0.999	3	3	3	12	12	12	496504560	496504560	496504560	11K(304.2071), N-term(304.2071)	NA	NA	803537.7324	13851807.8906	29546145.4688	7101161.2891	2223381.0625	1042283.3242	390983.7344	247634.4873	193206.5269	121482.9192	121502.7925	83541.3413	110795.0503	109421.5972	123334.9199	125042.7578	112574.356	176126.3076
tr|Q8YT49|Q8YT49_NOSS1	Q8YT49	Q8YT49_NOSS1	cmpA	458	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Bicarbonate transport bicarbonate-binding protein 	3:Protein inferred from homology	57.42	1	0.999	23	23	23	235	235	235	3938287232	3938287232	3938287232	10K(304.2071), 11K(304.2071), 13K(304.2071), 13M(15.9949), 14K(304.2071), 15K(304.2071), 15M(15.9949), 16K(304.2071), 17K(304.2071), 21K(304.2071), 2M(15.9949), 3M(15.9949), 4M(15.9949), 7C(57.0214), 8K(304.2071), 9C(57.0214), 9K(304.2071), 9M(15.9949), N-term(304.2071)	NA	NA	43610635.23	762411956.4502	1470951440.8945	417663292.1416	120269818.772	62040907.3828	32124659.2466	22958959.6165	11169698.7856	9377071.9652	11259235.0471	8891704.9678	6598228.1902	8258520.324	11184864.458	10052772.3804	10683878.6304	28659858.4246
tr|Q8YT51|Q8YT51_NOSS1	Q8YT51	Q8YT51_NOSS1	cdgK	1817	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Two-component hybrid sensor and regulator 	4:Protein predicted	0.44	1	0.9986	1	1	1	1	1	1	     0	     0	     0	2C(57.0214), 8K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YT52|Q8YT52_NOSS1	Q8YT52	Q8YT52_NOSS1	cdgS	330	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Two-component response regulator 	4:Protein predicted	6.06	1	0.999	2	2	2	2	2	2	210856	210856	210856	N-term(304.2071)	NA	NA	27599.3574	149208.6406	248020.875	142318.7656	61556.7422	34839.582	19532.7676	21140.834	11051.3506	11783.0322	11519.0098	10574.8477	11215.5957	11993.9688	25194.1953	29765.6973	36335.6953	114658.8984
tr|Q8YT55|Q8YT55_NOSS1	Q8YT55	Q8YT55_NOSS1	all2871	203	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2871 protein 	4:Protein predicted	33.99	1	0.999	6	6	6	9	9	9	18517170	18517170	18517170	11M(15.9949), 12K(304.2071), 15K(304.2071), 2K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	362232.4062	2365027.6172	4046136.9531	1718807.1016	624089.3477	333181.3184	228364.542	130970.6895	105532.6572	79794.1211	76656.2593	59177.7036	85840.7129	83148.6865	79459.2871	66020.9924	96391.9868	161060.459
tr|Q8YT56|Q8YT56_NOSS1	Q8YT56	Q8YT56_NOSS1	all2870	641	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2870 protein 	4:Protein predicted	7.8	1	0.999	4	4	4	5	5	5	13304957	13304957	13304957	13K(304.2071), 16K(304.2071), N-term(304.2071)	NA	NA	35104.2422	93463.4844	696070.125	1226860.125	390294.4375	161564.0625	66836.8516	29522.6777	23603.4961	19500.6934	20270.1855	42259.5703	16780.7637	14558.7266	17392.6465	19445.4102	26356.6797	48492.0117
tr|Q8YT57|Q8YT57_NOSS1	Q8YT57	Q8YT57_NOSS1	all2869	434	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2869 protein 	4:Protein predicted	23.27	1	0.999	8	8	8	9	9	9	41819214	41819214	41819214	11K(304.2071), 12K(304.2071), 17K(304.2071), 3M(15.9949), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	1825816.167	8914602.3398	14498524.7266	6049344.3867	1702683.0176	809514.7212	314787.0576	228380.8291	156557.6055	102732.6299	109471.645	66562.8037	72028.6648	71492.915	84232.6362	81326.8438	118200.8901	338788.5415
tr|Q8YT61|Q8YT61_NOSS1	Q8YT61	Q8YT61_NOSS1	alr2865	318	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2865 protein 	4:Protein predicted	18.87	1	0.999	5	5	5	6	6	6	10399364	10399364	10399364	13K(304.2071), 15K(304.2071), 5M(15.9949), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	65226.6816	1115000.1562	1796262.375	577310.7266	170219.8164	72244.0859	35143.0815	24426.1289	8545.8057	10207.4871	7323.9771	11449.8848	7621.0605	9836.8145	9897.0283	18731.2876	17762.8513	31140.9258
tr|Q8YT74|Q8YT74_NOSS1	Q8YT74	Q8YT74_NOSS1	all2852	371	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2852 protein 	4:Protein predicted	5.93	1	0.999	2	2	2	2	2	2	3679351	2313214	2313214	7K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YT75|Q8YT75_NOSS1	Q8YT75	Q8YT75_NOSS1	alr2851	406	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2851 protein 	4:Protein predicted	19.21	1	0.999	6	6	6	11	11	11	22161171	22161171	22161171	13M(15.9949), 17K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	184641.3477	1240394.1016	1170599.8125	449029.6289	199033.2109	106782.4141	57013.249	57447.0361	39477.9441	29558.9387	22183.9707	28255.9353	28565.0764	24047.8464	21056.3411	33486.7827	30007.9678	67800.4758
tr|Q8YT78|Q8YT78_NOSS1	Q8YT78	Q8YT78_NOSS1	asl2848	98	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Asl2848 protein 	4:Protein predicted	11.22	1	0.999	1	1	1	1	1	1	20711770	20711770	20711770	N-term(304.2071)	NA	NA	3961252.75	3130304.75	787705.125	220858	86825.4922	50042.6953	43795.0547	51231.918	44480.2734	41655.4453	36634.4219	37569.4531	30242.3906	28526.8711	33860.9414	30717.9023	36043.9023	38506.918
tr|Q8YT87|Q8YT87_NOSS1	Q8YT87	Q8YT87_NOSS1	alr2839	381	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Glycosyltransferase 	4:Protein predicted	17.59	1	0.999	7	7	7	8	8	8	13569279	13569279	13569279	10K(304.2071), 3M(15.9949), 7K(304.2071), N-term(304.2071)	NA	NA	186565.467	1535213.7812	2736530.582	1099543.2344	413694.1406	259930.9419	168311.2278	122104.5656	100762.1501	69329.929	66265.012	64280.7885	115553.0417	72793.0774	84143.1846	67456.7054	73785.0503	165797.1455
tr|Q8YT92|Q8YT92_NOSS1	Q8YT92	Q8YT92_NOSS1	alr2832	362	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2832 protein 	4:Protein predicted	4.42	1	0.999	2	2	2	2	2	2	568683	568683	568683	6C(57.0214), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	35372.8047	250599.1406	392534.3438	165039.8281	81209.3281	38983.1719	22320.1699	21025.9883	12354.0342	11000.3887	11963.2422	6529.7583	10316.5625	9164.4248	9155.9336	14114.3506	17005.9551	38668.2891
tr|Q8YT93|Q8YT93_NOSS1	Q8YT93	Q8YT93_NOSS1	alr2831	437	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2831 protein 	4:Protein predicted	45.31	1	0.999	15	15	15	42	42	42	306012524	284232576	284232576	10K(304.2071), 12C(57.0214), 12K(304.2071), 13M(15.9949), 14M(15.9949), 15K(304.2071), 16C(57.0214), 16K(304.2071), 17K(304.2071), 18K(304.2071), 24K(304.2071), 3M(15.9949), 4M(15.9949), 7K(304.2071), 8K(304.2071), 9M(15.9949), N-term(304.2071)	NA	NA	2819111.3218	24466958.0508	58469920.4844	25501755.3438	7181685.708	3497042.3667	1437743.2944	1014300.9893	648671.5984	536011.812	594091.9963	515772.0708	507795.8777	568936.8301	598373.0178	496557.0925	500382.4707	900186.4602
tr|Q8YT94|Q8YT94_NOSS1	Q8YT94	Q8YT94_NOSS1	rfbC	189	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	dTDP-4-dehydrorhamnose 3,5-epimerase 	3:Protein inferred from homology	32.8	1	0.999	5	5	5	7	7	7	13396028	13396028	13396028	10K(304.2071), 13K(304.2071), 19C(57.0214), 26K(304.2071), 2M(15.9949), 3C(57.0214), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	753234.1504	2578182.9453	1714868.3828	669472.9199	304011.8281	178273.2471	105488.8535	93637.1843	67326.7804	50957.1526	57320.653	42715.5654	57354.4036	43061.8186	56277.8818	53798.7598	48720.8184	102230.6035
tr|Q8YT96|Q8YT96_NOSS1	Q8YT96	Q8YT96_NOSS1	alr2828	337	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2828 protein 	4:Protein predicted	7.72	1	0.999	3	3	3	4	4	4	17327458	17327458	17327458	9C(57.0214), 9K(304.2071), N-term(304.2071)	NA	NA	108475.9971	226186.8984	529110.9375	481487.6406	270500.3594	185360.1172	79831.6738	60922.8105	49361.9814	45772.751	34752.8896	29406.5508	36084.731	44345.8936	50784.791	62981.042	83314.0635	256805.5078
tr|Q8YT97|Q8YT97_NOSS1	Q8YT97	Q8YT97_NOSS1	alr2827	342	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2827 protein 	4:Protein predicted	42.98	1	0.999	12	12	12	34	34	34	187139536	187139536	187139536	13C(57.0214), 13K(304.2071), 14K(304.2071), 15M(15.9949), 18C(57.0214), 19K(304.2071), 1C(57.0214), 4C(57.0214), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	1575501.8896	21305860.0371	65624205.8945	26110708.4219	6358174.6074	2470687.7793	1088713.4546	819436.8667	532525.6782	433214.3501	491164.2156	399932.2368	404170.3528	381083.0811	442898.375	395561.4751	498986.0317	827249.5908
tr|Q8YT98|Q8YT98_NOSS1	Q8YT98	Q8YT98_NOSS1	lhgO	404	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2826 protein 	4:Protein predicted	32.67	1	0.999	13	13	13	19	19	19	57204586	57204586	57204586	10K(304.2071), 12C(57.0214), 14K(304.2071), 2C(57.0214), 5C(57.0214), 5K(304.2071), 5M(15.9949), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	1432867.5449	11799008.1719	19907988.625	8133485.1406	2774079.1895	1500270.1523	917964.0522	711077.3975	467867.3704	343379.1055	299636.3494	248732.8442	266206.0439	269794.1448	406740.905	439918.1069	472543.8831	1425786.1006
tr|Q8YT99|Q8YT99_NOSS1	Q8YT99	Q8YT99_NOSS1	rfbF	257	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Glucose-1-P cytidylyltransferase 	4:Protein predicted	17.9	1	0.999	4	4	4	6	6	6	12813870	12813870	12813870	11K(304.2071), 11M(15.9949), 4M(15.9949), 7K(304.2071), N-term(304.2071)	NA	NA	320617.6875	1288163.9062	1211019.0938	583259.6172	356186.2227	248496.5195	99366.7969	163913.7646	70232.1875	56317.7842	82924.7803	68947.6533	50007.334	62547.335	114876.8418	67476.1807	63417.4395	154924.5801
tr|Q8YTA1|Q8YTA1_NOSS1	Q8YTA1	Q8YTA1_NOSS1	alr2823	260	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2823 protein 	4:Protein predicted	3.46	1	0.999	1	1	1	1	1	1	     0	     0	     0	9K(304.2071), N-term(304.2071)	NA	NA	425918.4688	1376987.125	791400.5625	390887.5938	141163.7188	69462.0547	30457.6035	31305.0078	15681.1895	25381.9844	18208.3281	11561.3867	13367.3115	12423.6289	24494.4062	25238.002	32757.6406	131417.8906
tr|Q8YTA2|Q8YTA2_NOSS1	Q8YTA2	Q8YTA2_NOSS1	alr2822	224	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2822 protein 	4:Protein predicted	16.96	1	0.999	4	4	4	4	4	4	9350936	9350936	9350936	13M(15.9949), 4M(15.9949), 8K(304.2071), N-term(304.2071)	NA	NA	640911.1406	2123877.8438	1689499.5625	846757.7812	653623.9844	414275.9062	170441.6992	167429.1582	100247.7168	89891.9922	92623.8164	71523.2549	145600.5	108958.6445	118710.7559	148060.5664	198316.8242	582045.875
tr|Q8YTA4|Q8YTA4_NOSS1	Q8YTA4	Q8YTA4_NOSS1	alr2820	212	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2820 protein 	4:Protein predicted	16.04	1	0.999	2	2	2	2	2	2	     0	     0	     0	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YTA7|Q8YTA7_NOSS1	Q8YTA7	Q8YTA7_NOSS1	alr2816	804	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2816 protein 	4:Protein predicted	24.25	1	0.999	17	17	17	31	31	31	151043320	151043320	151043320	12C(57.0214), 13K(304.2071), 15K(304.2071), 19K(304.2071), 22K(304.2071), 7K(304.2071), 8K(304.2071), 9C(57.0214), N-term(304.2071)	NA	NA	1118934.1985	5500284.8398	39576414.875	33465903.1875	8892621.2559	3557764.4102	1291593.7271	856427.0044	581711.5635	357361.7278	324572.3013	317347.8938	260004.6123	230388.0046	315140.1892	245825.543	246141.5679	508083.2563
tr|Q8YTB3|Q8YTB3_NOSS1	Q8YTB3	Q8YTB3_NOSS1	all2810	369	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	S-(hydroxymethyl)glutathione dehydrogenase 	3:Protein inferred from homology	33.88	1	0.999	13	13	13	38	38	38	438593600	438593600	438593600	11M(15.9949), 15K(304.2071), 16K(304.2071), 16M(15.9949), 2C(57.0214), 3M(15.9949), 4C(57.0214), 5C(57.0214), 5M(15.9949), 6C(57.0214), 6M(15.9949), 7K(304.2071), 8K(304.2071), 8M(15.9949), 9C(57.0214), 9K(304.2071), N-term(304.2071)	NA	NA	2608393.0728	12817808.1543	37598845.5703	53237027.8906	21291777.2266	8331270.8418	2754308.8057	1740716.7734	1184803.1912	859369.9148	917508.1633	798158.4956	926530.0493	650175.2686	631553.6147	625085.3123	583946.7847	860395.0198
tr|Q8YTB5|Q8YTB5_NOSS1	Q8YTB5	Q8YTB5_NOSS1	fghA	282	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	S-formylglutathione hydrolase 	3:Protein inferred from homology	18.44	1	0.999	4	4	4	7	7	7	22252562	22252562	22252562	11C(57.0214), 11K(304.2071), 15M(15.9949), 17K(304.2071), N-term(304.2071)	NA	NA	219739.8945	2073031.4688	2862678.4062	911833.8594	311343.1133	172426.8926	74566.4863	95731.1733	50686.9773	56046.0356	52641.2432	48716.6504	39919.6411	30272.9443	64622.626	66489.9663	51258.7539	80188.4673
tr|Q8YTB7|Q8YTB7_NOSS1	Q8YTB7	Q8YTB7_NOSS1	glgP2	737	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2806 protein 	3:Protein inferred from homology	43.55	1	0.999	29	29	29	92	92	92	461988912	461988912	461988912	10K(304.2071), 10M(15.9949), 12K(304.2071), 14K(304.2071), 15K(304.2071), 16K(304.2071), 1C(57.0214), 1M(15.9949), 2C(57.0214), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	3289292.8831	19512445.7373	122291311.3164	77700187.3633	19476772.0342	9945305.3359	3455618.4336	2190504.1356	1219323.1317	961739.2742	971471.7476	803246.3884	828025.0458	833549.3409	1315619.1672	1347405.3831	1696587.7725	3436293.6146
tr|Q8YTD4|Q8YTD4_NOSS1	Q8YTD4	Q8YTD4_NOSS1	all2788	146	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All2788 protein 	4:Protein predicted	37.67	1	0.999	4	4	4	4	4	4	2316791	2316791	2316791	10K(304.2071), 16K(304.2071), N-term(304.2071)	NA	NA	639088.4375	569881.6875	191261.7656	82515.0547	46413.7227	55085.8711	36592.5508	29363.4102	23375.5977	24791.7871	21801.0801	20358.8867	17147.9023	21848.8223	19085.1406	21369.5645	25762.9805	44982.6484
tr|Q8YTD7|Q8YTD7_NOSS1	Q8YTD7	Q8YTD7_NOSS1	alr2785	649	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2785 protein 	4:Protein predicted	16.02	1	0.999	9	9	9	13	13	13	35880049	35880049	35880049	13K(304.2071), 1C(57.0214), 3C(57.0214), 3M(15.9949), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	440127.3809	2216719.7461	7106876.7422	3548761.5	1203242.2383	646406.5898	362518.0889	315927.7686	157932.377	106994.7612	99227.4658	92010.6223	106726.1011	94073.1611	338044.3223	106181.6255	127470.2798	219023.0039
tr|Q8YTD8|Q8YTD8_NOSS1	Q8YTD8	Q8YTD8_NOSS1	alr2784	840	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr2784 protein 	4:Protein predicted	5.71	1	0.999	5	5	5	5	5	5	65598493	1982861	65598493	11K(304.2071), 7K(304.2071), 7M(15.9949), 8K(304.2071), N-term(304.2071)	NA	NA	58635.501	208819.9219	952258.1562	845561.8125	273652.1172	136780.8711	65082.4512	45354.2979	32563.915	24130.002	24171.4653	15152.2192	25107.229	22263.6055	30595.2783	25290.2559	35535.9907	64282.9268
