Protein	Protein ID	Entry Name	Gene	Length	Organism	Protein Description	Protein Existence	Coverage	Protein Probability	Top Peptide Probability	Total Peptides	Unique Peptides	Razor Peptides	Total Spectral Count	Unique Spectral Count	Razor Spectral Count	Total Intensity	Unique Intensity	Razor Intensity	Razor Assigned Modifications	Razor Observed Modifications	Indistinguishable Proteins	channel_126	channel_127N	channel_127C	channel_128N	channel_128C	channel_129N	channel_129C	channel_130N	channel_130C	channel_131N	channel_131C	channel_132N	channel_132C	channel_133N	channel_133C	channel_134N	channel_134C	channel_135N
tr|Q8YSB1|Q8YSB1_NOSS1	Q8YSB1	Q8YSB1_NOSS1	hpsU	187	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3178 protein 	4:Protein predicted	10.16	1	0.999	2	2	2	3	3	3	5390777	5390777	5390777	4K(304.2071), N-term(304.2071), N-term(42.0106)	NA	NA	52308.1543	175625.8398	1172477.0312	1610189.875	712714.0625	232932.6797	97873.6875	56726.7246	45740.2861	44066.291	26315.7861	26922.0703	35972.9072	23202.0283	28962.5732	37363.2832	31886.5898	44114.6191
tr|Q8YSB2|Q8YSB2_NOSS1	Q8YSB2	Q8YSB2_NOSS1	alr3177	313	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3177 protein 	4:Protein predicted	34.82	1	0.999	10	10	10	22	22	22	140461599	140461599	140461599	10K(304.2071), 12K(304.2071), 14K(304.2071), 3M(15.9949), 9C(57.0214), N-term(304.2071)	NA	NA	548500.1348	6156936.9336	19510690.1016	13266260.2207	6134750.665	2706318.6348	1187601.9736	711686.0098	535364.6543	457851.3169	370300.0042	339107.7036	259794.981	344985.8975	346847.9404	369259.6213	379161.8159	532969.7988
tr|Q8YSB3|Q8YSB3_NOSS1	Q8YSB3	Q8YSB3_NOSS1	alr3176	313	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3176 protein 	4:Protein predicted	14.7	1	0.999	4	4	4	4	4	4	8133947	8133947	8133947	N-term(304.2071)	NA	NA	60669.2812	187432.3438	398655	306203.625	203198.4844	101598.4453	58186.4336	54397.7773	43671.9023	34084.125	33643.6406	41072.832	43680.2383	42807.5859	37560.3516	55465.3672	32624.5371	72589.3672
tr|Q8YSC9|Q8YSC9_NOSS1	Q8YSC9	Q8YSC9_NOSS1	all3160	171	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3160 protein 	4:Protein predicted	33.92	1	0.999	7	7	7	11	11	11	26147146	26147146	26147146	11K(304.2071), 14K(304.2071), 15K(304.2071), N-term(304.2071)	NA	NA	968653.4453	5211901.0156	12215252.7812	7265891.9688	4147965.8594	2199315.4297	1000441.6484	719948.4766	556239.4551	529781.9805	352876.4316	416785.6641	341083.8262	478770.3789	589725.0605	689246.3555	936650.3281	1656574.2852
tr|Q8YSD9|Q8YSD9_NOSS1	Q8YSD9	Q8YSD9_NOSS1	ocp	319	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3149 protein 	1:Experimental evidence at protein level	60.5	1	0.999	16	16	16	59	59	59	418983128	418983128	418983128	10K(304.2071), 11M(15.9949), 12C(57.0214), 12K(304.2071), 12M(15.9949), 14K(304.2071), 14M(15.9949), 19K(304.2071), 20K(304.2071), 23C(57.0214), 2M(15.9949), 3C(57.0214), 6C(57.0214), 6M(15.9949), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	10059628.4023	78431043.3867	69453778.7891	32089618.9082	12948559.4473	5245078.3491	2885005.1594	1699056.5227	1246261.6559	926693.5802	562712.9678	649291.7327	502632.0278	616213.332	707351.449	917067.8716	938642.3369	1920095.0703
tr|Q8YSE4|Q8YSE4_NOSS1	Q8YSE4	Q8YSE4_NOSS1	all3144	439	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3144 protein 	3:Protein inferred from homology	65.6	1	0.999	26	26	26	84	84	84	424280640	424280640	424280640	11K(304.2071), 13K(304.2071), 14K(304.2071), 15K(304.2071), 17K(304.2071), 18K(304.2071), 3M(15.9949), 8K(304.2071), 8M(15.9949), N-term(304.2071)	NA	NA	3101518.0945	33814586.2676	69630714.541	32703659.0605	13881349.6812	6697835.8247	4044669.6423	3815993.7786	3278341.3237	2794542.2231	2044258.9426	2372638.2207	1893373.2965	2093294.7278	1871892.1804	2103671.6426	2557093.6509	3253076.4009
tr|Q8YSE5|Q8YSE5_NOSS1	Q8YSE5	Q8YSE5_NOSS1	acrB	1057	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	RND multidrug efflux transporter 	3:Protein inferred from homology	15.7	1	0.999	13	13	13	18	18	18	43662542	43662542	43662542	13K(304.2071), 21M(15.9949), 24K(304.2071), 7K(304.2071), 7M(15.9949), 8K(304.2071), 8M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	299873.8103	753718.0576	1230678.0161	3111990.2012	3759432.3066	1364269.4004	667177.4358	811699.9209	1080500.7231	1027136.2861	798328.54	748790.3599	687355.0068	869440.5498	958608.7671	759749.8379	897438.4258	1225868.7236
tr|Q8YSE7|Q8YSE7_NOSS1	Q8YSE7	Q8YSE7_NOSS1	all3141	448	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	AAA superfamily ATPase 	4:Protein predicted	7.81	1	0.999	3	3	3	3	3	3	2653733	2653733	2653733	13K(304.2071), 15K(304.2071), 7K(304.2071), N-term(304.2071)	NA	NA	44696.6289	137107.3359	676034.6094	769238.0625	554313.7031	292417.2344	155667.125	78823.25	78304.6504	129958.3164	176899.792	69467.2461	33820.6445	35743.0107	46673.4883	42554.0625	44466.8848	82662.3906
tr|Q8YSE8|Q8YSE8_NOSS1	Q8YSE8	Q8YSE8_NOSS1	alr3140	455	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3140 protein 	4:Protein predicted	36.7	1	0.999	18	18	18	35	35	35	104380340	104380340	104380340	10K(304.2071), 1C(57.0214), 1K(304.2071), 21K(304.2071), 4C(57.0214), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	1553841.6191	7839131.7266	41273304.9219	28181906.6797	9643367.2383	3658129.793	1566411.5557	1022897.7979	727368.1978	781965.5564	505969.6875	609420.6545	530228.8796	478986.1138	503554.0583	786920.9468	561884.2158	832683.7363
tr|Q8YSF2|Q8YSF2_NOSS1	Q8YSF2	Q8YSF2_NOSS1	all3136	422	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	PolyA polymerase 	3:Protein inferred from homology	6.16	1	0.999	2	2	2	2	2	2	     0	     0	     0	13K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YSF3|Q8YSF3_NOSS1	Q8YSF3	Q8YSF3_NOSS1	exoV	304	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Succinoglycan biosynthesis ketolase 	4:Protein predicted	18.09	1	0.999	7	7	7	11	11	11	39120825	39120825	39120825	11K(304.2071), 1K(304.2071), 4M(15.9949), 7K(304.2071), N-term(304.2071)	NA	NA	396020.7285	3592416.7344	6266763.4375	2632178.9922	1275038.6484	663657.1094	340040.1855	238765.375	179173.0659	136548.6792	121100.6865	132225.5503	141783.3691	125197.7524	128591.3296	227823.3818	144118.3438	281841.5693
tr|Q8YSF6|Q8YSF6_NOSS1	Q8YSF6	Q8YSF6_NOSS1	all3132	381	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	ABC transport protein, ATP-binding subunit 	4:Protein predicted	37.27	1	0.999	14	14	14	27	27	27	223011756	190581508	223011756	10K(304.2071), 10M(15.9949), 13K(304.2071), 27K(304.2071), 5M(15.9949), 6M(15.9949), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	4962654.4429	34738087.2324	38620391.6113	20059810.3066	8891126.4941	4126421.0918	2466905.5542	1832543.7466	973578.5376	540052.9585	350966.7397	410633.1041	307444.5203	390099.3772	345614.6375	441284.8127	413301.1019	597858.8591
tr|Q8YSF7|Q8YSF7_NOSS1	Q8YSF7	Q8YSF7_NOSS1	all3131	202	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3131 protein 	4:Protein predicted	11.39	1	0.999	2	2	2	2	2	2	11629637	11629637	11629637	10C(57.0214), 14K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	251012.6562	991019.5625	809009.6875	449699.1562	257232.1094	141023	73831.3906	58627.5273	47285.4883	35807.7539	19925.127	11688.0166	18485.2441	16623.8945	16275.4102	27593.5586	26376.5664	34725.957
tr|Q8YSG3|Q8YSG3_NOSS1	Q8YSG3	Q8YSG3_NOSS1	alr3125	237	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Heme oxygenase 	4:Protein predicted	26.16	1	0.999	5	5	5	8	8	8	16377659	16377659	16377659	14K(304.2071), 18K(304.2071), 19K(304.2071), 7K(304.2071), N-term(304.2071)	NA	NA	1674070.7891	6077149.4844	4645804.3438	1379896.0625	614714.9453	366690.3438	269834.8594	188423.4761	236977.2822	154467.5557	127817.8069	139119.877	90543.4736	109956.1106	103117.3945	117287.5393	186170.5396	204359.0034
tr|Q8YSG9|Q8YSG9_NOSS1	Q8YSG9	Q8YSG9_NOSS1	all3116	245	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3116 protein 	4:Protein predicted	15.1	1	0.999	3	3	3	3	3	3	1032518	1032518	1032518	7C(57.0214), N-term(304.2071)	NA	NA	93721.9004	624749.7656	742851.0781	358959.0625	210711.9453	124694.4336	79766.0605	38101.647	32638.5317	38787.0127	26311.7524	28663.8457	50343.9199	36066.9785	57728.9824	62757.3848	78619.8379	175177.3008
tr|Q8YSH0|Q8YSH0_NOSS1	Q8YSH0	Q8YSH0_NOSS1	alr3115	1006	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3115 protein 	4:Protein predicted	16.5	1	0.999	15	15	15	19	19	19	19904590	19904590	19904590	10K(304.2071), 10M(15.9949), 12K(304.2071), 14K(304.2071), 1K(304.2071), 2M(15.9949), 5M(15.9949), 6M(15.9949), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	394475.0388	673284.6895	2293922.2734	2364720.4141	1520888.8613	1220465.0508	705084.8477	1389735.5918	3559270.3828	1283128.6758	486415.2715	307923.2793	235091.6206	257113.9482	240767.8984	261570.1821	267104.4937	470391.6826
tr|Q8YSH4|Q8YSH4_NOSS1	Q8YSH4	Q8YSH4_NOSS1	coaBC	410	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Coenzyme A biosynthesis bifunctional protein CoaBC 	3:Protein inferred from homology	20	1	0.999	7	7	7	9	9	9	17257118	13724542	13724542	10K(304.2071), 12K(304.2071), 16K(304.2071), 1K(304.2071), 2C(57.0214), 9K(304.2071), N-term(304.2071)	NA	NA	477688.9297	1390740.4883	1839616.8047	1301631.8672	891409.3359	796361.957	773028.1875	3606152.6094	5978643.4688	1681956.9531	603816.7539	379651.7832	264558.2246	377079.0264	376858.2725	336686.1934	400808.4785	697737.2441
tr|Q8YSH9|Q8YSH9_NOSS1	Q8YSH9	Q8YSH9_NOSS1	alr3106	119	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3106 protein 	4:Protein predicted	21.85	1	0.999	2	2	2	2	2	2	5487066	5487066	5487066	15K(304.2071), N-term(304.2071)	NA	NA	243878.6875	737683.9375	535236.75	210745.8125	132233.7812	84074.75	53755.0859	27511.8359	25293.2754	21715.125	17971.3184	15982.8701	12956.3008	11326.6084	11434.1191	16791.6895	13897.0811	21156.9023
tr|Q8YSI3|Q8YSI3_NOSS1	Q8YSI3	Q8YSI3_NOSS1	alr3102	179	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3102 protein 	4:Protein predicted	30.73	1	0.999	4	4	4	4	4	4	14563481	14563481	14563481	15M(15.9949), 3M(15.9949), 6M(15.9949), N-term(304.2071)	NA	NA	124863.1484	584742.5312	610646.8594	272669.5234	172640.8672	181987.5215	111773.8262	60184.5215	62220.0254	51591.1416	40822.0908	81247.0068	38940.457	32856.9443	35707.8135	90089.7148	44032.9238	81548.6387
tr|Q8YSI6|Q8YSI6_NOSS1	Q8YSI6	Q8YSI6_NOSS1	alr3099	414	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3099 protein 	4:Protein predicted	1.69	1	0.999	1	1	1	1	1	1	348240	348240	348240	N-term(304.2071)	NA	NA	0	20687.7227	76595.0078	39497.2852	12460.6328	6847.6831	4843.7056	2555.1138	0	0	0	2433.6189	0	0	0	0	3270.1531	2927.2888
tr|Q8YSI8|Q8YSI8_NOSS1	Q8YSI8	Q8YSI8_NOSS1	arsS	335	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3097 protein 	4:Protein predicted	8.36	1	0.999	3	3	3	3	3	3	10048292	10048292	10048292	12K(304.2071), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	189842.4062	977085.9375	1521134.6562	914768.4375	577322.2344	318022.3672	186093.6875	119323.9297	110717.8281	99422.9141	80459.1094	84605.2617	81811.5977	86386.623	70833.9375	86421.2227	82711.5352	115816.7812
tr|Q8YSJ0|Q8YSJ0_NOSS1	Q8YSJ0	Q8YSJ0_NOSS1	arsM	322	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3095 protein 	4:Protein predicted	18.32	1	0.999	5	5	5	8	8	8	21177601	21177601	21177601	14M(15.9949), 3K(304.2071), 3M(15.9949), 5K(304.2071), 7C(57.0214), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	574030.3613	2084958.418	5298661.4531	2670977.6289	1303857.1289	623354.0176	295516.7529	212896.1353	195595.9204	171105.6816	141698.4116	304663.3286	178317.2266	243994.6084	144716.9014	246295.1123	186576.6936	208647.3677
tr|Q8YSJ3|Q8YSJ3_NOSS1	Q8YSJ3	Q8YSJ3_NOSS1	alr3092	1290	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Histidine kinase 	4:Protein predicted	4.5	1	0.999	6	6	6	6	6	6	2136295	2136295	2136295	10C(57.0214), 15K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	65079.8438	216519.5615	362427.6523	331816.3281	338071.2266	343717.6406	217440.6289	147815.875	149500.584	105503.8652	102005.3613	100622.251	64327.3135	93373.0078	93604.5879	92943.666	109484.4082	181710.9727
tr|Q8YSJ4|Q8YSJ4_NOSS1	Q8YSJ4	Q8YSJ4_NOSS1	alr3091	242	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3091 protein 	4:Protein predicted	4.55	1	0.999	1	1	1	1	1	1	     0	     0	     0	11K(304.2071), N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YSJ7|Q8YSJ7_NOSS1	Q8YSJ7	Q8YSJ7_NOSS1	nifS2	387	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Class-V aminotransferase 	3:Protein inferred from homology	20.67	1	0.999	7	7	7	11	11	11	43582341	43582341	43582341	N-term(304.2071)	NA	NA	677218.4585	2998473.876	9429579.2803	7441426.7734	3692182.3594	1763544.7969	966032.418	809920.6714	696006.27	672907.1377	550806.9189	626414.3879	479710.2595	494221.3582	402489.0955	686965.7009	667132.9014	1035225.2192
tr|Q8YSJ8|Q8YSJ8_NOSS1	Q8YSJ8	Q8YSJ8_NOSS1	all3087	542	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3087 protein 	4:Protein predicted	16.79	1	0.999	9	9	9	11	11	11	24438156	24438156	24438156	10K(304.2071), 11K(304.2071), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	380458.4609	1612326.7148	6716544.875	5837229.4375	2518256.3594	1067819.0781	633326.2656	396721.2109	345555.8232	429220.1543	252690.5171	302868.7515	207338.1277	276194.2031	191647.9385	243808.4414	310887.8896	446351.5732
tr|Q8YSK1|Q8YSK1_NOSS1	Q8YSK1	Q8YSK1_NOSS1	all3084	222	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3084 protein 	4:Protein predicted	24.77	1	0.999	5	5	5	5	5	5	2298425	2298425	2298425	10C(57.0214), 10K(304.2071), 11K(304.2071), 14K(304.2071), N-term(304.2071)	NA	NA	164054.8184	857185.4766	823978.1719	377238.4688	225117.7178	126040.4038	77252.3735	70520.8838	61808.6838	59569.9233	38252.9983	49973.4336	46511.7197	64108.5012	38500.5974	102719.575	47774.1992	93532.4285
tr|Q8YSK2|Q8YSK2_NOSS1	Q8YSK2	Q8YSK2_NOSS1	all3083	422	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3083 protein 	4:Protein predicted	3.55	1	0.999	1	1	1	1	1	1	     0	     0	     0	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YSK7|Q8YSK7_NOSS1	Q8YSK7	Q8YSK7_NOSS1	alr3078	334	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3078 protein 	4:Protein predicted	41.62	1	0.999	11	11	11	37	37	37	140509596	120363603	140509596	12K(304.2071), 14K(304.2071), 15K(304.2071), 15M(15.9949), 18K(304.2071), 1K(304.2071), 24K(304.2071), 5M(15.9949), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	989043.509	3861612.6143	19839859.123	15472342.9824	5921638.1426	2332363.1445	1057845.3901	686287.3535	579893.1763	585465.9771	364053.324	387080.9766	296750.1299	330582.9631	328742.8635	411922.603	353754.5073	541884.29
tr|Q8YSL6|Q8YSL6_NOSS1	Q8YSL6	Q8YSL6_NOSS1	alr3068	316	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3068 protein 	4:Protein predicted	3.16	1	0.999	1	1	1	2	2	2	     0	     0	     0	N-term(304.2071)	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
tr|Q8YSL8|Q8YSL8_NOSS1	Q8YSL8	Q8YSL8_NOSS1	alr3066	376	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Polysaccharide polymerization protein 	4:Protein predicted	7.45	1	0.999	3	3	3	3	3	3	5201313	5201313	5201313	7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	251769.5515	450886.0371	2044890.1875	1277135.4961	608575.3203	281983.3916	118789.1914	103857.1016	75145.3887	66165.4114	55085.7664	55699.8438	58361.8035	59016.7876	69494.7683	83949.3647	72892.7686	126340.3247
tr|Q8YSM0|Q8YSM0_NOSS1	Q8YSM0	Q8YSM0_NOSS1	alr3064	470	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3064 protein 	4:Protein predicted	3.83	1	0.999	2	2	2	2	2	2	993890	993890	993890	4C(57.0214), 9K(304.2071), N-term(304.2071)	NA	NA	17852.8848	32170.1543	146486.8906	163958.8906	133619.9531	72121.875	28706.8125	22200.0176	12231.5557	9506.3105	4993.8867	9075.9072	9539.833	12550.0195	20339	18554.6973	19958.8203	37345.1406
tr|Q8YSM2|Q8YSM2_NOSS1	Q8YSM2	Q8YSM2_NOSS1	alr3062	321	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3062 protein 	4:Protein predicted	4.05	1	0.999	1	1	1	2	2	2	3242258	3242258	3242258	N-term(304.2071)	NA	NA	5694.5435	30247.375	80212.9531	63197.1758	38989.3008	23088.0547	14653.8496	11277.7588	7789.5996	7266.1968	5117.96	6443.3613	6774.3276	9013.7549	13610.1201	15789.2646	12724.7158	21555.041
tr|Q8YSM5|Q8YSM5_NOSS1	Q8YSM5	Q8YSM5_NOSS1	alr3059	727	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3059 protein 	4:Protein predicted	13.48	1	0.999	10	10	10	11	11	11	11271595	11271595	11271595	11K(304.2071), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	222089.4883	1182545.4297	4239934.6562	2443393.2812	1068000.0625	443762.918	242227.3457	161109.2012	140066.4346	130114.4185	106012.1421	119297.0732	110806.6172	123932.3701	153007.459	146954.5962	127973.1162	169208.96
tr|Q8YSM7|Q8YSM7_NOSS1	Q8YSM7	Q8YSM7_NOSS1	alr3057	404	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3057 protein 	4:Protein predicted	32.67	1	0.999	13	13	13	14	14	14	19727982	19727982	19727982	10C(57.0214), 13C(57.0214), 4C(57.0214), 4K(304.2071), 6M(15.9949), 9K(304.2071), N-term(304.2071)	NA	NA	364836.0325	1993918.9473000001	6264147.6777	4587152.6309	2547926.271	1360417.0688	690428.1724	432176.6074	341223.8484	357254.1138	240397.9211	267757.7632	242493.1716	247563.7012	263170.2908	460885.0088	432313.5085	760635.626
tr|Q8YSN0|Q8YSN0_NOSS1	Q8YSN0	Q8YSN0_NOSS1	all3054	1038	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3054 protein 	4:Protein predicted	19.27	1	0.999	19	19	19	40	40	40	314347784	314347784	314347784	10K(304.2071), 12K(304.2071), 13K(304.2071), 15K(304.2071), 1K(304.2071), 7K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	2470529.3977	12325600.4404	37027642.2598	48049907.4531	25583449.9912	9524304.4775	4154035.4204	2013975.7793	1530671.5505	1276193.3772	959017.5898	905732.1079	871575.4612	1032623.9551	1088796.4109	1299985.5144	1238254.6873	2079572.1042
tr|Q8YSN3|Q8YSN3_NOSS1	Q8YSN3	Q8YSN3_NOSS1	all3051	136	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3051 protein 	4:Protein predicted	21.32	1	0.999	3	3	3	8	8	8	31255262	31255262	31255262	11M(15.9949), 13K(304.2071), N-term(304.2071)	NA	NA	142061.873	572983.627	4137214.0156	2687910.9062	921775.5547	414018.3945	241290.792	140320.2188	123701.5654	113210.8916	88592.835	99149.4717	110183.7607	106058.4434	88852.0918	122754.5811	93101.7246	138601.1943
tr|Q8YSN6|Q8YSN6_NOSS1	Q8YSN6	Q8YSN6_NOSS1	all3048	217	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3048 protein 	4:Protein predicted	11.06	1	0.999	2	2	2	2	2	2	231239	231239	231239	N-term(304.2071)	NA	NA	10369.208	86353.5859	61822.5859	12571.5879	9717.1035	4893.4155	4012.3386	4334.0288	2316.9961	0	0	2873.334	1960.8428	3066.5347	0	4984.1338	4509.96	6485.2402
tr|Q8YSN7|Q8YSN7_NOSS1	Q8YSN7	Q8YSN7_NOSS1	all3047	314	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3047 protein 	4:Protein predicted	13.69	1	0.999	4	4	4	4	4	4	8100364	8100364	8100364	10K(304.2071), 13K(304.2071), N-term(304.2071)	NA	NA	258452.4727	658078.8398	1847041.5273	1029575.1875	692833.2617	393546.2734	201326.1338	112879.6323	114457.0068	98766.4268	108620.6807	144455.2471	83212.8911	99935.5356	81410.9136	97154.0938	79696.4873	109511.2148
tr|Q8YSN9|Q8YSN9_NOSS1	Q8YSN9	Q8YSN9_NOSS1	all3045	505	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3045 protein 	4:Protein predicted	34.46	1	0.999	19	19	19	37	37	37	80026258	80026258	80026258	11K(304.2071), 12K(304.2071), 13K(304.2071), 14K(304.2071), 17K(304.2071), 1C(57.0214), 4M(15.9949), 7K(304.2071), 8K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	1575915.04	22133121.9727	37039300.9902	16235738.1768	8587518.7285	5074521.4243	2877426.6299	1623064.1382	1209130.5352	947880.5269	655980.6562	635637.0593	563229.5903	725673.1868	756468.3242	843973.1045	973986.63	1566805.7224
tr|Q8YSP0|Q8YSP0_NOSS1	Q8YSP0	Q8YSP0_NOSS1	all3044	164	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3044 protein 	4:Protein predicted	13.41	1	0.999	2	2	2	2	2	2	     0	     0	     0	N-term(304.2071)	NA	NA	24901.7656	40897.1875	44152.1445	47082.3086	32370.543	20165.2773	14559.4883	13480.8506	14256.9014	12294.9746	9595.1055	14272.123	10774.6729	7864.8228	7894.3169	12151.541	9381.5146	13573.8633
tr|Q8YSP3|Q8YSP3_NOSS1	Q8YSP3	Q8YSP3_NOSS1	all3041	1040	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3041 protein 	4:Protein predicted	3.56	1	0.999	4	4	4	4	4	4	11485241	11485241	11485241	N-term(304.2071)	NA	NA	140993.5742	268289.207	645684.6406	842349.4062	761191.5156	401841.0391	226681.5078	110971.9727	90537.9414	82573.209	73239.1035	82177.2363	88738.5117	224142.6367	307106.502	232313.457	257784.918	389584.1406
tr|Q8YSP6|Q8YSP6_NOSS1	Q8YSP6	Q8YSP6_NOSS1	alr3038	316	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Alr3038 protein 	4:Protein predicted	11.08	1	0.999	3	3	3	3	3	3	5330958	5330958	5330958	10M(15.9949), 11K(304.2071), 15K(304.2071), 9K(304.2071), N-term(304.2071)	NA	NA	188640.8096	510426.6562	1304564.0938	585633.2812	330154.0586	156529.7656	94059.6094	41607.0791	55907.7266	44071.2764	28577.7434	33993.2764	36247.5291	39019.5278	38617.3491	33574.8481	34758.0542	65949.9175
tr|Q8YSP7|Q8YSP7_NOSS1	Q8YSP7	Q8YSP7_NOSS1	alr3037	396	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	Two-component sensor histidine kinase 	4:Protein predicted	30.56	1	0.999	11	11	11	12	12	12	85968310	85968310	85968310	11K(304.2071), 14K(304.2071), 15K(304.2071), 1K(304.2071), 2M(15.9949), 8K(304.2071), N-term(304.2071)	NA	NA	390086.2097	1493314.8711	10274542.8984	7359567.0508	3131727.6289	2080456.7803	1444219.1572	1301459.8867	1204428.219	976146.1174	819013.8684	699341.5435	678836.3037	1023335.0613	1268599.0044	984019.5544	1293781.9409	1723171.6216
tr|Q8YSQ2|Q8YSQ2_NOSS1	Q8YSQ2	Q8YSQ2_NOSS1	all3032	197	Nostoc sp. (strain PCC 7120 / SAG 25.82 / UTEX 2576) OX=103690	All3032 protein 	4:Protein predicted	58.38	1	0.999	11	11	11	13	13	13	16490389	16490389	16490389	10K(304.2071), 10M(15.9949), 11K(304.2071), 13K(304.2071), 15K(304.2071), 7K(304.2071), 8K(304.2071), N-term(304.2071)	NA	NA	255840.5889	919524.5195	2443627.9922	1282809.2422	1088041.8086	794236.8066	300130.3887	175500.5615	312307.2354	243049.6787	157326.5684	138794.5488	109600.5366	102412.1807	83508.0874	144895.8892	85881.9839	119596.7078
